mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1		7	37		2
1	1	0	0	2/4	2	1	1/4		1/4	1		7	49		2
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		7	61		0
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		4	64		0
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		8	68		0
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		7	73		0
1	1	1/4	1/4	2/4	2	1	3/16		1/8	3/2		9	39		3
1	1	1/4	1/4	2/4	2	1	3/16		1/8	3/2		9	51		3
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		9	63		1
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		13	67		1
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		10	70		1
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		1
1	1	7/16	7/16	2/4	2	1	1/16		1/16	1		8	32		4
1	1	7/16	7/16	2/4	2	1	1/16		1/16	1		8	44		4
2	2	0	0	2/4	2	1	1/2		1/2	1		8	32		6
2	2	0	0	2/4	2	1	1/2		1/2	1		8	44		6
2	2	1/8	1/8	2/4	1	1	1/4		1/4	1		9	63		5
2	2	1/8	1/8	2/4	1	1	1/4		1/4	1		8	68		5
2	2	1/8	1/8	2/4	1	1	1/4		1/4	1		12	72		5
3	3	0	0	2/4	2	1	1/4		1/4	1		7	37		9
3	3	0	0	2/4	2	1	1/4		1/4	1		7	49		9
3	3	1/8	1/8	2/4	1	1	1/8		1/8	1		8	68		7
3	3	1/8	1/8	2/4	1	1	1/8		1/8	1		7	73		7
3	3	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76		7
3	3	1/4	1/4	2/4	2	1	3/16		1/8	3/2		9	39		10
3	3	1/4	1/4	2/4	2	1	3/16		1/8	3/2		9	51		10
3	3	3/8	3/8	2/4	1	1	1/8		1/8	1		13	67		8
3	3	3/8	3/8	2/4	1	1	1/8		1/8	1		10	70		8
3	3	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		8
3	3	3/8	3/8	2/4	1	1	1/8		1/8	1		9	75		8
3	3	7/16	7/16	2/4	2	1	1/16		1/16	1		8	44		11
3	3	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56		11
4	4	0	0	2/4	2	1	1/2		1/2	1		8	44		13
4	4	0	0	2/4	2	1	1/2		1/2	1		8	56		13
4	4	1/8	1/8	2/4	1	1	1/4		1/4	1		9	63		12
4	4	1/8	1/8	2/4	1	1	1/4		1/4	1		8	68		12
4	4	1/8	1/8	2/4	1	1	1/4		1/4	1		12	72		12
5	5	0	0	2/4	2	1	1/4		1/4	1		5	35		16
5	5	0	0	2/4	2	1	1/4		1/4	1		5	47		16
5	5	1/8	1/8	2/4	1	1	1/8		1/8	1		9	63		14
5	5	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66		14
5	5	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71		14
5	5	1/4	1/4	2/4	2	1	3/16		1/8	3/2		7	37		17
5	5	1/4	1/4	2/4	2	1	3/16		1/8	3/2		7	49		17
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1		7	61		15
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1		11	65		15
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1		8	68		15
5	5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71		15
5	5	7/16	7/16	2/4	2	1	1/16		1/16	1		6	30		18
5	5	7/16	7/16	2/4	2	1	1/16		1/16	1		6	42		18
6	6	0	0	2/4	2	1	1/2		1/2	1		6	30		20
6	6	0	0	2/4	2	1	1/2		1/2	1		6	42		20
6	6	1/8	1/8	2/4	1	1	1/4		1/4	1		7	61		19
6	6	1/8	1/8	2/4	1	1	1/4		1/4	1		6	66		19
6	6	1/8	1/8	2/4	1	1	1/4		1/4	1		10	70		19
7	7	0	0	2/4	2	1	1/4		1/4	1		5	35		23
7	7	0	0	2/4	2	1	1/4		1/4	1		5	47		23
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66		21
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1		5	71		21
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1		9	75		21
7	7	1/4	1/4	2/4	2	1	3/16		1/8	3/2		7	37		24
7	7	1/4	1/4	2/4	2	1	3/16		1/8	3/2		7	49		24
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1		11	65		22
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1		8	68		22
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71		22
7	7	3/8	3/8	2/4	1	1	1/8		1/8	1		7	73		22
7	7	7/16	7/16	2/4	2	1	1/16		1/16	1		6	42		25
7	7	7/16	7/16	2/4	2	1	1/16		1/16	1		6	54		25
8	8	0	0	2/4	2	1	1/2		1/2	1		6	42		27
8	8	0	0	2/4	2	1	1/2		1/2	1		6	54		27
8	8	1/8	1/8	2/4	1	1	1/4		1/4	1		6	66		26
8	8	1/8	1/8	2/4	1	1	1/4		1/4	1		10	70		26
8	8	1/8	1/8	2/4	1	1	1/4		1/4	1		7	73		26
8	8	1/8	1/8	2/4	1	1	1/4		1/4	1		6	78		26
9	9	0	0	2/4	2	1	1/8		1/8	1		5	47		33
9	9	0	0	2/4	1	1	1/4		1/4	1		5	71		28
9	9	1/8	1/8	2/4	2	1	1/16		1/16	1		6	54		34
9	9	1/8	1/8	2/4	1	2	1/8		1/8	1		6	66		31
9	9	3/16	3/16	2/4	2	1	1/16		1/16	1		9	63		35
9	9	1/4	1/4	2/4	2	1	1/8		1/8	1		5	47		36
9	9	1/4	1/4	2/4	1	1	3/16		1/8	3/2		7	73		29
9	9	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54		37
9	9	3/8	3/8	2/4	1	2	1/8		1/8	1		4	64		32
9	9	7/16	7/16	2/4	2	1	1/16		1/16	1		7	61		38
9	9	7/16	7/16	2/4	1	1	1/16		1/16	1		6	66		30
10	10	0	0	2/4	2	1	1/8		1/8	1		5	47		42
10	10	0	0	2/4	1	1	1/2		1/2	1		6	66		39
10	10	1/8	1/8	2/4	2	1	1/16		1/16	1		6	54		43
