mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	5/8	6/8	2	1	1/8		1/8	1		8	32	G#1	1	1
1	0	0	0.5	0	5/8	6/8	1	1	1/8		1/8	1		8	44	G#2	2	0
2	1	1/2	1.0	0	0	6/8	2	1	1/4		1/4	1		7	37	C#2	2	14
2	1	1/2	0.25	0	0	6/8	1	1	1/16		1/16	1		7	49	C#3	3	2
2	1	3/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		12	48	B#2	2	3
2	1	1	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		7	49	C#3	3	4
2	1	5/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		12	48	B#2	2	5
2	1	3/2	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		9	39	D#2	2	15
2	1	3/2	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		7	49	C#3	3	6
2	1	7/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		9	51	D#3	3	7
2	1	2	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		4	40	E2	2	16
2	1	2	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		4	52	E3	3	8
2	1	9/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		9	51	D#3	3	9
2	1	5/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		4	52	E3	3	10
2	1	11/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		9	51	D#3	3	11
2	1	3	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		6	42	F#2	2	17
2	1	3	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		4	52	E3	3	12
2	1	13/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		6	54	F#3	3	13
3	2	7/2	1.0	0	0	6/8	2	1	1/4		1/4	1		8	44	G#2	2	30
3	2	7/2	0.25	0	0	6/8	1	1	1/16		1/16	1		8	56	G#3	3	18
3	2	15/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		13	55	F##3	3	19
3	2	4	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		8	56	G#3	3	20
3	2	17/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		13	55	F##3	3	21
3	2	9/2	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		3	45	A2	2	31
3	2	9/2	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		8	56	G#3	3	22
3	2	19/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		3	57	A3	3	23
3	2	5	1.0	3/8	3/8	6/8	2	1	1/4		1/4	1		5	47	B2	2	32
3	2	5	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		5	59	B3	3	24
3	2	21/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		10	58	A#3	3	25
3	2	11/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		5	59	B3	3	26
3	2	23/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		10	58	A#3	3	27
3	2	6	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		3	45	A2	2	33
3	2	6	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		5	59	B3	3	28
3	2	25/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		3	57	A3	3	29
4	3	13/2	0.5	0	0	6/8	2	1	1/8		1/8	1		8	44	G#2	2	46
4	3	13/2	0.25	0	0	6/8	1	1	1/16		1/16	1		8	56	G#3	3	34
4	3	27/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		8	68	G#4	4	35
4	3	7	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		6	54	F#3	3	47
4	3	7	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		8	56	G#3	3	47
