mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	1/2	1/4		1/4	1		7	49	2	1	
1	0	1/2	1/4		1/4	1		7	61	1	1	
2	1	0	1/2		1/2	1		6	42	2	1	
2	1	0	1/2		1/2	1		6	54	2	1	
2	1	0	1/2		1/2	1		3	57	1	1	
2	1	0	1/2		1/2	1		7	61	1	1	
2	1	0	1/2		1/2	1		6	66	1	1	
2	1	1/2	1/4		1/4	1		7	37	2	1	
2	1	1/2	1/4		1/4	1		7	49	2	1	
2	1	1/2	1/4		1/4	1		7	61	1	1	
2	1	1/2	1/4		1/4	1		11	65	1	1	
2	1	1/2	1/4		1/4	1		8	68	1	1	
3	2	0	1/2		1/2	1		6	42	2	1	
3	2	0	1/2		1/2	1		6	54	2	1	
3	2	0	1/2		1/2	1		7	61	1	1	
3	2	0	1/2		1/2	1		6	66	1	1	
3	2	0	1/2		1/2	1		3	69	1	1	
3	2	1/2	1/4		1/4	1		4	40	2	1	
3	2	1/2	1/4		1/4	1		4	52	2	1	
3	2	1/2	1/4		1/4	1		4	64	1	1	
3	2	1/2	1/4		1/4	1		8	68	1	1	
3	2	1/2	1/4		1/4	1		5	71	1	1	
4	3	0	1/2		1/2	1		3	45	2	1	
4	3	0	1/2		1/2	1		3	57	2	1	
4	3	0	1/2		1/2	1		4	64	1	1	
4	3	0	1/2		1/2	1		3	69	1	1	
4	3	0	1/2		1/2	1		7	73	1	1	
4	3	1/2	1/4		1/4	1		5	47	2	1	
4	3	1/2	1/4		1/4	1		5	59	2	1	
4	3	1/2	1/4		1/4	1		4	64	1	1	
4	3	1/2	1/4		1/4	1		3	69	1	1	
4	3	1/2	1/4		1/4	1		2	74	1	1	
5	4	0	1/2		1/2	1		7	49	2	1	
5	4	0	1/2		1/2	1		7	61	2	1	
5	4	0	1/2		1/2	1		4	64	1	1	
5	4	0	1/2		1/2	1		3	69	1	1	
5	4	0	1/2		1/2	1		4	76	1	1	
5	4	1/2	1/4		1/4	1		2	38	2	1	
5	4	1/2	1/4		1/4	1		2	50	2	1	
5	4	1/2	1/4		1/4	1		6	66	1	1	
5	4	1/2	1/4		1/4	1		5	71	1	1	
5	4	1/2	1/4		1/4	1		2	74	1	1	
