mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	39/2	39/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
11	11	20	20	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
11	11	41/2	41/2	1.0	1/8	1/8	2/4	2	1	V	Db	I		V		V							M	0	0	1, 5, 2		1	1
11	11	43/2	43/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
12	12	22	22	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
12	12	45/2	45/2	0.5	1/8	1/8	2/4	2	1	vii%7	Db	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
12	12	23	23	0.5	1/4	1/4	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
12	12	47/2	47/2	0.5	3/8	3/8	2/4	2	1	#viio7/vi	Db	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
13	13	24	24	0.5	0	0	2/4	2	1	vi	Db	I		vi		vi							m	0	0	3, 0, 4		3	3
13	13	49/2	49/2	0.5	1/8	1/8	2/4	2	1	V65/V	Db	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
13	13	25	25	0.5	1/4	1/4	2/4	2	1	V(64)	Db	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
13	13	51/2	51/2	0.5	3/8	3/8	2/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	26	26	0.5	0	0	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
14	14	53/2	53/2	0.25	1/8	1/8	2/4	2	1	V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
14	14	107/4	107/4	0.25	3/16	3/16	2/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	27	27	0.5	1/4	1/4	2/4	2	1	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
14	14	55/2	55/2	0.5	3/8	3/8	2/4	2	1	vii%43{	Db	I		vii%43		vii	%	43				{	%7	0	0	-1, 3, 5, 2		5	-1
15	15	28	28	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	57/2	57/2	1.0	1/8	1/8	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
15	15	59/2	59/2	0.5	3/8	3/8	2/4	2	1	vii%43	Db	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
16	16	30	30	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	16	61/2	61/2	1.0	1/8	1/8	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
16	16	63/2	63/2	0.5	3/8	3/8	2/4	2	1	vii%43	Db	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
17	17	32	32	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	65/2	65/2	0.5	1/8	1/8	2/4	2	1	vii%7	Db	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
17	17	33	33	1.0	1/4	1/4	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
18	18	34	34	1.5	0	0	2/4	2	1	V|HC}	Db	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
18	18	71/2	71/2	0.5	3/8	3/8	2/4	2	1	vi43{	Db	I		vi43		vi		43				{	mm7	0	0	4, 1, 3, 0		3	4
19	19	36	36	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
19	19	73/2	73/2	1.0	1/8	1/8	2/4	2	1	V	Db	I		V		V							M	0	0	1, 5, 2		1	1
19	19	75/2	75/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
20	20	38	38	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
20	20	77/2	77/2	1.0	1/8	1/8	2/4	2	1	V	Db	I		V		V							M	0	0	1, 5, 2		1	1
20	20	79/2	79/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
21	21	40	40	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	81/2	81/2	0.5	1/8	1/8	2/4	2	1	vii%7	Db	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
21	21	41	41	0.5	1/4	1/4	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
21	21	83/2	83/2	0.5	3/8	3/8	2/4	2	1	#viio7/vi	Db	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
22	22	42	42	0.5	0	0	2/4	2	1	vi	Db	I		vi		vi							m	0	0	3, 0, 4		3	3
22	22	85/2	85/2	0.5	1/8	1/8	2/4	2	1	V65/V	Db	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
22	22	43	43	0.5	1/4	1/4	2/4	2	1	V(64)	Db	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
22	22	87/2	87/2	0.5	3/8	3/8	2/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	44	44	0.5	0	0	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
23	23	89/2	89/2	0.25	1/8	1/8	2/4	2	1	V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
23	23	179/4	179/4	0.25	3/16	3/16	2/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	45	45	0.5	1/4	1/4	2/4	2	1	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	23	91/2	91/2	0.5	3/8	3/8	2/4	2	1	#V.V{	Db	#V		V		V						{	M	0	0	1, 5, 2		1	1
24	24	46	46	0.5	0	0	2/4	2	1	I|IAC}{	Db	#V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
24	24	93/2	93/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	187/4	187/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	47	47	0.5	1/4	1/4	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	95/2	95/2	0.5	3/8	3/8	2/4	2	1	V6	Db	#V		V6		V		6					M	0	0	5, 2, 1		1	5
25	25	48	48	0.5	0	0	2/4	2	1	I	Db	#V		I		I							M	0	0	0, 4, 1		0	0
25	25	97/2	97/2	0.5	1/8	1/8	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	25	49	49	0.5	1/4	1/4	2/4	2	1	I6}	Db	#V		I6		I		6				}	M	0	0	4, 1, 0		0	4
25	25	99/2	99/2	0.5	3/8	3/8	2/4	2	1	I.V{	Db	I		V		V						{	M	0	0	1, 5, 2		1	1
26	26	50	50	0.5	0	0	2/4	2	1	I|IAC}{	Db	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
26	26	101/2	101/2	0.25	1/8	1/8	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	203/4	203/4	0.25	3/16	3/16	2/4	2	1	V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	26	51	51	0.5	1/4	1/4	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	103/2	103/2	0.5	3/8	3/8	2/4	2	1	V6	Db	I		V6		V		6					M	0	0	5, 2, 1		1	5
27	27	52	52	0.5	0	0	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
27	27	105/2	105/2	0.5	1/8	1/8	2/4	2	1	V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	53	53	0.5	1/4	1/4	2/4	2	1	I6}	Db	I		I6		I		6				}	M	0	0	4, 1, 0		0	4
27	27	107/2	107/2	0.5	3/8	3/8	2/4	2	1	#V.V{	Db	#V		V		V						{	M	0	0	1, 5, 2		1	1
28	28	54	54	0.5	0	0	2/4	2	1	I|IAC}{	Db	#V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
28	28	109/2	109/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	219/4	219/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	28	55	55	0.5	1/4	1/4	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	111/2	111/2	0.5	3/8	3/8	2/4	2	1	V6	Db	#V		V6		V		6					M	0	0	5, 2, 1		1	5
29	29	56	56	0.5	0	0	2/4	2	1	I	Db	#V		I		I							M	0	0	0, 4, 1		0	0
29	29	113/2	113/2	0.5	1/8	1/8	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	29	57	57	0.5	1/4	1/4	2/4	2	1	I6}	Db	#V		I6		I		6				}	M	0	0	4, 1, 0		0	4
29	29	115/2	115/2	0.5	3/8	3/8	2/4	2	1	#II.V{	Db	#II		V		V						{	M	0	0	1, 5, 2		1	1
30	30	58	58	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
30	30	117/2	117/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	235/4	235/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	59	59	0.5	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	119/2	119/2	0.5	3/8	3/8	2/4	2	1	V	Db	#II		V		V							M	0	0	1, 5, 2		1	1
31	31	60	60	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
31	31	121/2	121/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	243/4	243/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
31	31	61	61	0.5	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	123/2	123/2	0.5	3/8	3/8	2/4	2	1	V	Db	#II		V		V							M	0	0	1, 5, 2		1	1
32	32	62	62	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
32	32	125/2	125/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	251/4	251/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	32	63	63	0.75	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	255/4	255/4	0.25	7/16	7/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	64	64	0.5	0	0	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	129/2	129/2	0.5	1/8	1/8	2/4	2	1	I.V2/#I	Db	I		V2/#I		V		2		#I			Mm7	0	0	6, 8, 12, 9		8	6
33	33	65	65	0.5	1/4	1/4	2/4	2	1	I6/#I	Db	I		I6/#I		I		6		#I			M	0	0	11, 8, 7		7	11
33	33	131/2	131/2	0.5	3/8	3/8	2/4	2	1	V2/VII	Db	I		V2/VII		V		2		VII			Mm7	0	0	4, 6, 10, 7		6	4
34	34	66	66	0.5	0	0	2/4	2	1	I6/VII	Db	I		I6/VII		I		6		VII			M	0	0	9, 6, 5		5	9
34	34	133/2	133/2	0.5	1/8	1/8	2/4	2	1	V2/VI	Db	I		V2/VI		V		2		VI			Mm7	0	0	2, 4, 8, 5		4	2
34	34	67	67	0.5	1/4	1/4	2/4	2	1	I6/VI	Db	I		I6/VI		I		6		VI			M	0	0	7, 4, 3		3	7
34	34	135/2	135/2	0.5	3/8	3/8	2/4	2	1	V2/V	Db	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
35	35	68	68	3.5	0	0	2/4	2	1	V65|HC}	Db	I		V65		V		65			HC	}	Mm7	0	0	5, 2, -1, 1		1	5
36	36	143/2	143/2	0.5	3/8	3/8	2/4	2	1	vii%43{	Db	I		vii%43		vii	%	43				{	%7	0	0	-1, 3, 5, 2		5	-1
37	37	72	72	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	145/2	145/2	1.0	1/8	1/8	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
37	37	147/2	147/2	0.5	3/8	3/8	2/4	2	1	vii%43	Db	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
38	38	74	74	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	149/2	149/2	1.0	1/8	1/8	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
38	38	151/2	151/2	0.5	3/8	3/8	2/4	2	1	vii%43	Db	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
39	39	76	76	0.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	153/2	153/2	0.5	1/8	1/8	2/4	2	1	vii%7	Db	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
39	39	77	77	1.0	1/4	1/4	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
40	40	78	78	1.5	0	0	2/4	2	1	V|HC}	Db	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
40	40	159/2	159/2	0.5	3/8	3/8	2/4	2	1	vi43{	Db	I		vi43		vi		43				{	mm7	0	0	4, 1, 3, 0		3	4
41	41	80	80	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	41	161/2	161/2	1.0	1/8	1/8	2/4	2	1	V	Db	I		V		V							M	0	0	1, 5, 2		1	1
41	41	163/2	163/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
42	42	82	82	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
42	42	165/2	165/2	1.0	1/8	1/8	2/4	2	1	V	Db	I		V		V							M	0	0	1, 5, 2		1	1
42	42	167/2	167/2	0.5	3/8	3/8	2/4	2	1	vi43	Db	I		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
43	43	84	84	0.5	0	0	2/4	2	1	viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
43	43	169/2	169/2	0.5	1/8	1/8	2/4	2	1	viio7	Db	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
43	43	85	85	0.5	1/4	1/4	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
43	43	171/2	171/2	0.5	3/8	3/8	2/4	2	1	viio7/vi	Db	I		viio7/vi		vii	o	7		vi			o7	0	0	1, -2, -5, -8		1	1
44	44	86	86	0.5	0	0	2/4	2	1	vi	Db	I		vi		vi							m	0	0	3, 0, 4		3	3
44	44	173/2	173/2	0.5	1/8	1/8	2/4	2	1	V65/V	Db	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
44	44	87	87	0.5	1/4	1/4	2/4	2	1	V(64)	Db	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	44	175/2	175/2	0.5	3/8	3/8	2/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	88	88	0.5	0	0	2/4	2	1	I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
45	45	177/2	177/2	0.5	1/8	1/8	2/4	2	1	I(6)	Db	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
45	45	89	89	0.5	1/4	1/4	2/4	2	1	I}	Db	I		I		I						}	M	0	0	0, 4, 1		0	0
45	45	179/2	179/2	0.5	3/8	3/8	2/4	2	1	#V.V{	Db	#V		V		V						{	M	0	0	1, 5, 2		1	1
46	46	90	90	0.5	0	0	2/4	2	1	I|IAC}{	Db	#V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
46	46	181/2	181/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	363/4	363/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	91	91	0.5	1/4	1/4	2/4	2	1	I	Db	#V		I		I							M	0	0	0, 4, 1		0	0
46	46	183/2	183/2	0.5	3/8	3/8	2/4	2	1	V6	Db	#V		V6		V		6					M	0	0	5, 2, 1		1	5
47	47	92	92	0.5	0	0	2/4	2	1	I	Db	#V		I		I							M	0	0	0, 4, 1		0	0
47	47	185/2	185/2	0.5	1/8	1/8	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	47	93	93	0.5	1/4	1/4	2/4	2	1	I6}	Db	#V		I6		I		6				}	M	0	0	4, 1, 0		0	4
47	47	187/2	187/2	0.5	3/8	3/8	2/4	2	1	I.V{	Db	I		V		V						{	M	0	0	1, 5, 2		1	1
48	48	94	94	0.5	0	0	2/4	2	1	I|IAC}{	Db	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
48	48	189/2	189/2	0.25	1/8	1/8	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	48	379/4	379/4	0.25	3/16	3/16	2/4	2	1	V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
48	48	95	95	0.5	1/4	1/4	2/4	2	1	I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	48	191/2	191/2	0.5	3/8	3/8	2/4	2	1	V6	Db	I		V6		V		6					M	0	0	5, 2, 1		1	5
49	49	96	96	0.5	0	0	2/4	2	1	I	Db	I		I		I							M	0	0	0, 4, 1		0	0
49	49	193/2	193/2	0.5	1/8	1/8	2/4	2	1	V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	97	97	0.5	1/4	1/4	2/4	2	1	I6}	Db	I		I6		I		6				}	M	0	0	4, 1, 0		0	4
49	49	195/2	195/2	0.5	3/8	3/8	2/4	2	1	#V.V{	Db	#V		V		V						{	M	0	0	1, 5, 2		1	1
50	50	98	98	0.5	0	0	2/4	2	1	I|IAC}{	Db	#V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
50	50	197/2	197/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	395/4	395/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	50	99	99	0.5	1/4	1/4	2/4	2	1	I6	Db	#V		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	199/2	199/2	0.5	3/8	3/8	2/4	2	1	V6	Db	#V		V6		V		6					M	0	0	5, 2, 1		1	5
51	51	100	100	0.5	0	0	2/4	2	1	I	Db	#V		I		I							M	0	0	0, 4, 1		0	0
51	51	201/2	201/2	0.5	1/8	1/8	2/4	2	1	V2	Db	#V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	101	101	0.5	1/4	1/4	2/4	2	1	I6}	Db	#V		I6		I		6				}	M	0	0	4, 1, 0		0	4
51	51	203/2	203/2	0.5	3/8	3/8	2/4	2	1	#II.V{	Db	#II		V		V						{	M	0	0	1, 5, 2		1	1
52	52	102	102	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
52	52	205/2	205/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	411/4	411/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
52	52	103	103	0.5	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	207/2	207/2	0.5	3/8	3/8	2/4	2	1	V	Db	#II		V		V							M	0	0	1, 5, 2		1	1
53	53	104	104	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
53	53	209/2	209/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	419/4	419/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	105	105	0.5	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	211/2	211/2	0.5	3/8	3/8	2/4	2	1	V	Db	#II		V		V							M	0	0	1, 5, 2		1	1
54	54	106	106	0.5	0	0	2/4	2	1	I|IAC}{	Db	#II		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
54	54	213/2	213/2	0.25	1/8	1/8	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	427/4	427/4	0.25	3/16	3/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
54	54	107	107	0.75	1/4	1/4	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	431/4	431/4	0.25	7/16	7/16	2/4	2	1	V2	Db	#II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
55	55	108	108	0.5	0	0	2/4	2	1	I6	Db	#II		I6		I		6					M	0	0	4, 1, 0		0	4
55	55	217/2	217/2	0.5	1/8	1/8	2/4	2	1	I.V2/#I	Db	I		V2/#I		V		2		#I			Mm7	0	0	6, 8, 12, 9		8	6
55	55	109	109	0.5	1/4	1/4	2/4	2	1	I6/#I	Db	I		I6/#I		I		6		#I			M	0	0	11, 8, 7		7	11
55	55	219/2	219/2	0.5	3/8	3/8	2/4	2	1	V2/VII	Db	I		V2/VII		V		2		VII			Mm7	0	0	4, 6, 10, 7		6	4
56	56	110	110	0.5	0	0	2/4	2	1	I6/VII	Db	I		I6/VII		I		6		VII			M	0	0	9, 6, 5		5	9
56	56	221/2	221/2	0.5	1/8	1/8	2/4	2	1	V2/VI	Db	I		V2/VI		V		2		VI			Mm7	0	0	2, 4, 8, 5		4	2
56	56	111	111	0.5	1/4	1/4	2/4	2	1	I6/VI	Db	I		I6/VI		I		6		VI			M	0	0	7, 4, 3		3	7
56	56	223/2	223/2	0.5	3/8	3/8	2/4	2	1	V2/V	Db	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
57	57	112	112	3.5	0	0	2/4	2	1	V65|HC}	Db	I		V65		V		65			HC	}	Mm7	0	0	5, 2, -1, 1		1	5
