mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	26	1/2	1/2	3/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
27	27	0	0	3/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
27	27	1/4	1/4	3/4	2	1		V(64)	f#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
27	27	1/2	1/2	3/4	2	1		V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	0	0	3/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
29	29	0	0	3/4	2	1		{	f#	i									{		1	1				
29	29	1/2	1/2	3/4	2	1		i6	f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	0	0	3/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
30	30	1/2	1/2	3/4	2	1		#viio64	f#	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
31	31	0	0	3/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
31	31	1/2	1/2	3/4	2	1		i6	f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
32	32	0	0	3/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
32	32	1/2	1/2	3/4	2	1		V2|HC}	f#	i		V2	V		2			HC	}	Mm7	1	1	-1, 1, 5, 2		1	-1
33	33	0	0	3/4	2	1		i{	f#	i		i	i						{	m	1	1	0, -3, 1		0	0
33	33	1/2	1/2	3/4	2	1		i6	f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	34	0	0	3/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
34	34	1/2	1/2	3/4	2	1		#viio64	f#	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
35	35	0	0	3/4	2	1		i6	f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	1/4	1/4	3/4	2	1		V/V	f#	i		V/V	V				V			M	1	1	2, 6, 3		2	2
35	35	1/2	1/2	3/4	2	1		V43	f#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
36	36	0	0	3/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
36	36	1/2	1/2	3/4	2	1		{	f#	i									{		1	1				
37	37	0	0	3/4	2	1		III.I	f#	III		I	I							M	1	0	0, 4, 1		0	0
37	37	1/4	1/4	3/4	2	1		I6	f#	III		I6	I		6					M	1	0	4, 1, 0		0	4
37	37	1/2	1/2	3/4	2	1		I	f#	III		I	I							M	1	0	0, 4, 1		0	0
38	38	0	0	3/4	2	1		V43	f#	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
38	38	1/4	1/4	3/4	2	1		V65	f#	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
38	38	1/2	1/2	3/4	2	1		V7	f#	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
39	39	0	0	3/4	2	1		I|IAC}{	f#	III		I	I					IAC	}{	M	1	0	0, 4, 1		0	0
39	39	1/4	1/4	3/4	2	1		I6	f#	III		I6	I		6					M	1	0	4, 1, 0		0	4
39	39	1/2	1/2	3/4	2	1		I	f#	III		I	I							M	1	0	0, 4, 1		0	0
40	40	0	0	3/4	2	1		i.ii%65	f#	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
40	40	1/4	1/4	3/4	2	1		V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	1/2	1/2	3/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
41	41	0	0	3/4	2	1		III.I{	f#	III		I	I						{	M	1	0	0, 4, 1		0	0
41	41	1/4	1/4	3/4	2	1		I6	f#	III		I6	I		6					M	1	0	4, 1, 0		0	4
41	41	1/2	1/2	3/4	2	1		I	f#	III		I	I							M	1	0	0, 4, 1		0	0
42	42	0	0	3/4	2	1		V43	f#	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
42	42	1/4	1/4	3/4	2	1		V65	f#	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
42	42	1/2	1/2	3/4	2	1		V7	f#	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	0	0	3/4	2	1		I|IAC}{	f#	III		I	I					IAC	}{	M	1	0	0, 4, 1		0	0
43	43	1/4	1/4	3/4	2	1		I6	f#	III		I6	I		6					M	1	0	4, 1, 0		0	4
43	43	1/2	1/2	3/4	2	1		I	f#	III		I	I							M	1	0	0, 4, 1		0	0
44	44	0	0	3/4	2	1		i.ii%65	f#	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	44	1/4	1/4	3/4	2	1		V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	44	1/2	1/2	3/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
45	45	0	0	3/4	2	1		I.I6{	f#	I		I6	I		6				{	M	1	0	4, 1, 0		0	4
45	45	5/8	5/8	3/4	2	1		I	f#	I		I	I							M	1	0	0, 4, 1		0	0
46	46	0	0	3/4	2	1		V65	f#	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
46	46	1/4	1/4	3/4	2	1		V7	f#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
46	46	1/2	1/2	3/4	2	1		V43	f#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
47	47	1/8	1/8	3/4	2	1		I6	f#	I		I6	I		6					M	1	0	4, 1, 0		0	4
47	47	5/8	5/8	3/4	2	1		I	f#	I		I	I							M	1	0	0, 4, 1		0	0
48	48	0	0	3/4	2	1		V65	f#	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
48	48	1/4	1/4	3/4	2	1		V7	f#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
48	48	1/2	1/2	3/4	2	1		I|IAC}	f#	I		I	I					IAC	}	M	1	0	0, 4, 1		0	0
49	49	0	0	3/4	2	1		{	f#	I									{		1	0				
49	49	1/8	1/8	3/4	2	1		I6	f#	I		I6	I		6					M	1	0	4, 1, 0		0	4
49	49	1/4	1/4	3/4	2	1		I	f#	I		I	I							M	1	0	0, 4, 1		0	0
49	49	1/2	1/2	3/4	2	1		I6	f#	I		I6	I		6					M	1	0	4, 1, 0		0	4
50	50	0	0	3/4	2	1		V65	f#	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
50	50	1/4	1/4	3/4	2	1		V7	f#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	50	1/2	1/2	3/4	2	1		V43	f#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
51	51	1/8	1/8	3/4	2	1		i6	f#	I		i6	i		6					m	1	0	-3, 1, 0		0	-3
51	51	1/4	1/4	3/4	2	1		i	f#	I		i	i							m	1	0	0, -3, 1		0	0
51	51	1/2	1/2	3/4	2	1		i6	f#	I		i6	i		6					m	1	0	-3, 1, 0		0	-3
52	52	0	0	3/4	2	1		VI.V43	f#	VI		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
52	52	1/4	1/4	3/4	2	1		V7	f#	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
52	52	1/2	1/2	3/4	2	1		I|PAC}{	f#	VI		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
53	53	0	0	3/4	2	1		V7	f#	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
53	53	1/4	1/4	3/4	2	1		V	f#	VI		V	V							M	1	0	1, 5, 2		1	1
53	53	1/2	1/2	3/4	2	1		I|PAC}{	f#	VI		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
54	54	0	0	3/4	2	1		iv.V7	f#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	54	1/2	1/2	3/4	2	1		i|PAC}{	f#	iv		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
55	55	0	0	3/4	2	1		i.V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
55	55	1/2	1/2	3/4	2	1		i|PAC}{	f#	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
56	56	0	0	3/4	2	1		V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	1/2	1/2	3/4	2	1		i|PAC}{	f#	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
57	57	0	0	3/4	2	1		V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	59	0	0	3/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
