mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.5	0	0	6/8	2	1	Bb.I[I{	Bb	I	I	I	I						{	M	0	0	0, 4, 1		0	0
1	1	5/2	5/2	0.5	5/8	5/8	6/8	2	1	IV	Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	3	3	1.5	0	0	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
2	2	9/2	9/2	1.0	3/8	3/8	6/8	2	1	V2(4)	Bb	I	I	V2(4)	V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
2	2	11/2	11/2	4.5	5/8	5/8	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
4	4	10	10	0.5	1/4	1/4	6/8	2	1	V6(+4)	Bb	I	I	V6(+4)	V		6	+4				M	0	0	5, 2, 1	0	1	5
4	4	21/2	21/2	1.0	3/8	3/8	6/8	2	1	IV6(9)	Bb	I	I	IV6(9)	IV		6	9				M	0	0	3, 0, -1	1	-1	3
4	4	23/2	23/2	0.5	5/8	5/8	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
5	5	12	12	3.0	0	0	6/8	2	1	ii2	Bb	I	I	ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
6	6	15	15	1.0	0	0	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
6	6	16	16	0.5	1/4	1/4	6/8	2	1	ii%2	Bb	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
6	6	33/2	33/2	1.0	3/8	3/8	6/8	2	1	V43(4)	Bb	I	I	V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
6	6	35/2	35/2	0.5	5/8	5/8	6/8	2	1	viio6	Bb	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	7	18	18	1.0	0	0	6/8	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
7	7	19	19	1.75	1/4	1/4	6/8	2	1	ii%2	Bb	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
7	7	83/4	83/4	0.25	11/16	11/16	6/8	2	1	viio65	Bb	I	I	viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
8	8	21	21	1.5	0	0	6/8	2	1	I|PAC}	Bb	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
8	8	45/2	45/2	1.0	3/8	3/8	6/8	2	1	ii2	Bb	I	I	ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
8	8	47/2	47/2	1.5	5/8	5/8	6/8	2	1	I{	Bb	I	I	I	I						{	M	0	0	0, 4, 1		0	0
9	9	25	25	1.75	1/4	1/4	6/8	2	1	ii%2	Bb	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
9	9	107/4	107/4	0.25	11/16	11/16	6/8	2	1	viio65	Bb	I	I	viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
10	10	27	27	1.0	0	0	6/8	2	1	I|PAC}	Bb	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
10	10	28	28	0.5	1/4	1/4	6/8	2	1	V6(+4)	Bb	I	I	V6(+4)	V		6	+4				M	0	0	5, 2, 1	0	1	5
10	10	57/2	57/2	1.0	3/8	3/8	6/8	2	1	IV6	Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	10	59/2	59/2	1.5	5/8	5/8	6/8	2	1	I{	Bb	I	I	I	I						{	M	0	0	0, 4, 1		0	0
11	11	31	31	0.5	1/4	1/4	6/8	2	1	viio2	Bb	I	I	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
11	11	63/2	63/2	1.25	3/8	3/8	6/8	2	1	viio2(+4)	Bb	I	I	viio2(+4)	vii	o	2	+4				o7	0	0	-4, 5, 2, -1	4	5	-4
11	11	131/4	131/4	0.25	11/16	11/16	6/8	2	1	viio2	Bb	I	I	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
12	12	33	33	1.5	0	0	6/8	2	1	I|PAC}{	Bb	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
12	12	69/2	69/2	1.0	3/8	3/8	6/8	2	1	ii65	Bb	I	I	ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
13	13	36	36	1.0	0	0	6/8	2	1	V[V(b96)	Bb	I	V	V(b96)	V			b96				M	0	0	1, 5, 4	-4	1	1
13	13	37	37	0.5	1/4	1/4	6/8	2	1	viio43	Bb	I	V	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
