mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	B.ii.i{	B	ii		i	i						{	m	0	1	0, -3, 1		0	0
1	1	1	1	1.0	1/4	1/4	2/4	2	1	ii.V7/V	B	ii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
2	2	2	2	2.0	0	0	2/4	2	1	V	B	ii		V	V							M	0	1	1, 5, 2		1	1
3	3	4	4	1.0	0	0	2/4	2	1	i	B	ii		i	i							m	0	1	0, -3, 1		0	0
3	3	5	5	1.0	1/4	1/4	2/4	2	1	V7/V	B	ii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
4	4	6	6	2.0	0	0	2/4	2	1	V|HC}{	B	ii		V	V					HC	}{	M	0	1	1, 5, 2		1	1
5	5	8	8	1.0	0	0	2/4	2	1	I.I	B	I		I	I							M	0	0	0, 4, 1		0	0
5	5	9	9	1.0	1/4	1/4	2/4	2	1	V7/V	B	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
6	6	10	10	2.0	0	0	2/4	2	1	V	B	I		V	V							M	0	0	1, 5, 2		1	1
7	7	12	12	1.0	0	0	2/4	2	1	I	B	I		I	I							M	0	0	0, 4, 1		0	0
7	7	13	13	1.0	1/4	1/4	2/4	2	1	V7/V	B	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	8	14	14	2.0	0	0	2/4	2	1	V|HC}	B	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	9	16	16	1.0	0	0	2/4	2	1	I[I{	B	I	I	I	I						{	M	0	0	0, 4, 1		0	0
9	9	17	17	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	18	18	1.0	0	0	2/4	2	1	I|IAC}{	B	I	I	I	I					IAC	}{	M	0	0	0, 4, 1		0	0
10	10	19	19	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	20	20	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
11	11	21	21	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	22	22	1.0	0	0	2/4	2	1	I|IAC}{	B	I	I	I	I					IAC	}{	M	0	0	0, 4, 1		0	0
12	12	23	23	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	24	24	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
13	13	25	25	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	26	26	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
14	14	27	27	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	28	28	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
15	15	29	29	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	30	30	2.0	0	0	2/4	2	1	I|IAC}{	B	I	I	I	I					IAC	}{	M	0	0	0, 4, 1		0	0
17	17	32	32	1.0	0	0	2/4	2	1	i.i	B	i	I	i	i							m	0	1	0, -3, 1		0	0
17	17	33	33	1.0	1/4	1/4	2/4	2	1	V7	B	i	I	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	18	34	34	1.0	0	0	2/4	2	1	i|IAC}{	B	i	I	i	i					IAC	}{	m	0	1	0, -3, 1		0	0
18	18	35	35	1.0	1/4	1/4	2/4	2	1	V7	B	i	I	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
19	19	36	36	1.0	0	0	2/4	2	1	i	B	i	I	i	i							m	0	1	0, -3, 1		0	0
19	19	37	37	1.0	1/4	1/4	2/4	2	1	V7	B	i	I	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
20	20	38	38	1.0	0	0	2/4	2	1	i|IAC}{	B	i	I	i	i					IAC	}{	m	0	1	0, -3, 1		0	0
20	20	39	39	1.0	1/4	1/4	2/4	2	1	V7	B	i	I	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	21	40	40	1.0	0	0	2/4	2	1	I.I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
21	21	41	41	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	42	42	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
22	22	43	43	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	44	44	1.0	0	0	2/4	2	1	I	B	I	I	I	I							M	0	0	0, 4, 1		0	0
23	23	45	45	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	46	46	2.0	0	0	2/4	2	1	I]|IAC}	B	I	I	I	I					IAC	}	M	0	0	0, 4, 1		0	0
25	25	48	48	1.0	0	0	2/4	2	1	VI.I6{	B	VI		I6	I		6				{	M	0	0	4, 1, 0		0	4
25	25	49	49	1.0	1/4	1/4	2/4	2	1	I64(9)	B	VI		I64(9)	I		64	9				M	0	0	1, 0, 4	2	0	1
26	26	50	50	1.0	0	0	2/4	2	1	I6	B	VI		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	51	51	1.0	1/4	1/4	2/4	2	1	I64	B	VI		I64	I		64					M	0	0	1, 0, 4		0	1
27	27	52	52	1.0	0	0	2/4	2	1	I6	B	VI		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	53	53	1.0	1/4	1/4	2/4	2	1	I64(9)	B	VI		I64(9)	I		64	9				M	0	0	1, 0, 4	2	0	1
28	28	54	54	1.0	0	0	2/4	2	1	I6	B	VI		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	55	55	1.0	1/4	1/4	2/4	2	1	I64	B	VI		I64	I		64					M	0	0	1, 0, 4		0	1
29	29	56	56	1.0	0	0	2/4	2	1	vi.i6	B	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
29	29	57	57	1.0	1/4	1/4	2/4	2	1	i64(9)	B	vi		i64(9)	i		64	9				m	0	1	1, 0, -3	2	0	1
30	30	58	58	1.0	0	0	2/4	2	1	i6	B	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
30	30	59	59	1.0	1/4	1/4	2/4	2	1	i64(9)	B	vi		i64(9)	i		64	9				m	0	1	1, 0, -3	2	0	1
31	31	60	60	1.0	0	0	2/4	2	1	i6	B	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
31	31	61	61	1.0	1/4	1/4	2/4	2	1	i64(9)	B	vi		i64(9)	i		64	9				m	0	1	1, 0, -3	2	0	1
32	32	62	62	1.0	0	0	2/4	2	1	i6	B	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
32	32	63	63	1.0	1/4	1/4	2/4	2	1	i64}	B	vi		i64	i		64				}	m	0	1	1, 0, -3		0	1
33	33	64	64	1.0	0	0	2/4	2	1	I.I[I{	B	I	I	I	I						{	M	0	0	0, 4, 1		0	0
33	33	65	65	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	66	66	1.0	0	0	2/4	2	1	I|IAC}{	B	I	I	I	I					IAC	}{	M	0	0	0, 4, 1		0	0
34	34	67	67	1.0	1/4	1/4	2/4	2	1	V7	B	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
