mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	5/8	6/8	2	1	c#.V{		c#	i		V	V						{	M	1	1	1, 5, 2		1	1
2	1	1/2	1/2	1.0	0	0	6/8	2	1	i		c#	i		i	i							m	1	1	0, -3, 1		0	0
2	1	3/2	3/2	0.5	1/4	1/4	6/8	2	1	#viio6		c#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
2	1	2	2	1.0	3/8	3/8	6/8	2	1	i6		c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	1	3	3	0.5	5/8	5/8	6/8	2	1	iv		c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	7/2	7/2	1.0	0	0	6/8	2	1	V		c#	i		V	V							M	1	1	1, 5, 2		1	1
3	2	9/2	9/2	0.5	1/4	1/4	6/8	2	1	VI	iv6	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	2	5	5	1.0	3/8	3/8	6/8	2	1	VII	v6	c#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
3	2	6	6	0.5	5/8	5/8	6/8	2	1	VI	iv6	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	3	13/2	13/2	0.5	0	0	6/8	2	1	V		c#	i		V	V							M	1	1	1, 5, 2		1	1
4	3	7	7	0.5	1/8	1/8	6/8	2	1	V2		c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
4	3	15/2	15/2	0.5	1/4	1/4	6/8	2	1	i6		c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	8	8	0.5	3/8	3/8	6/8	2	1	V64		c#	i		V64	V		64					M	1	1	2, 1, 5		1	2
4	3	17/2	17/2	1.5	1/2	1/2	6/8	2	1	i		c#	i		i	i							m	1	1	0, -3, 1		0	0
5	4	10	10	0.5	1/8	1/8	6/8	2	1	V2/iv		c#	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
5	4	21/2	21/2	0.5	1/4	1/4	6/8	2	1	iv6		c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	4	11	11	0.5	3/8	3/8	6/8	2	1	V64/iv		c#	i		V64/iv	V		64		iv			M	1	1	1, 0, 4		0	1
5	4	23/2	23/2	0.5	1/2	1/2	6/8	2	1	iv		c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	4	12	12	1.0	5/8	5/8	6/8	2	1	V		c#	i		V	V							M	1	1	1, 5, 2		1	1
6	5	13	13	0.5	1/8	1/8	6/8	2	1	V2		c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
6	5	27/2	27/2	0.5	1/4	1/4	6/8	2	1	i6		c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	5	14	14	0.5	3/8	3/8	6/8	2	1	V64		c#	i		V64	V		64					M	1	1	2, 1, 5		1	2
6	5	29/2	29/2	1.5	1/2	1/2	6/8	2	1	i		c#	i		i	i							m	1	1	0, -3, 1		0	0
7	6	16	16	0.5	1/8	1/8	6/8	2	1	V2/iv		c#	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
7	6	33/2	33/2	0.5	1/4	1/4	6/8	2	1	iv6		c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
