mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	22	0	0	2/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	22	1/8	1/8	2/4	1	1	iv64	b	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
22	22	1/4	1/4	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
24	24	0	0	2/4	1	1	V64/V	b	i		V64/V	V		64		V			M	1	1	3, 2, 6		2	3
24	24	1/8	1/8	2/4	1	1	V/V	b	i		V/V	V				V			M	1	1	2, 6, 3		2	2
24	24	1/4	1/4	2/4	1	1	V6/V	b	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
25	25	0	0	2/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
26	26	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
27	27	0	0	2/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
28	28	0	0	2/4	1	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
29	29	0	0	2/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	30	0	0	2/4	1	1	i[i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
30	30	1/8	1/8	2/4	1	1	iv	b	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
30	30	1/4	1/4	2/4	1	1	i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
30	30	3/8	3/8	2/4	1	1	ii%7	b	i	i	ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
31	31	0	0	2/4	1	1	i]\\	b	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
32	32	0	0	2/4	1	1	III.I[I	b	III	I	I	I							M	1	0	0, 4, 1		0	0
32	32	1/8	1/8	2/4	1	1	V43	b	III	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
32	32	1/4	1/4	2/4	1	1	I]	b	III	I	I	I							M	1	0	0, 4, 1		0	0
33	33	0	0	2/4	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
33	33	1/4	1/4	2/4	1	1	IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
34	34	0	0	2/4	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
35	35	0	0	2/4	1	1	iii	b	III		iii	iii							m	1	0	4, 1, 5		4	4
35	35	1/4	1/4	2/4	1	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
36	36	0	0	2/4	1	1	vi[vi	b	III	vi	vi	vi							m	1	0	3, 0, 4		3	3
36	36	1/8	1/8	2/4	1	1	V43/vi	b	III	vi	V43/vi	V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
36	36	1/4	1/4	2/4	1	1	vi]	b	III	vi	vi	vi							m	1	0	3, 0, 4		3	3
37	37	0	0	2/4	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
37	37	1/4	1/4	2/4	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
38	38	0	0	2/4	1	1	i.V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	39	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
40	40	0	0	2/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
41	41	0	0	2/4	1	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
42	42	0	0	2/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
43	43	0	0	2/4	1	1	i[i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
43	43	1/8	1/8	2/4	1	1	iv	b	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	1/4	1/4	2/4	1	1	i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
43	43	3/8	3/8	2/4	1	1	ii%7	b	i	i	ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
44	44	0	0	2/4	1	1	i]\\	b	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
45	45	0	0	2/4	1	1	III.I[I	b	III	I	I	I							M	1	0	0, 4, 1		0	0
45	45	1/8	1/8	2/4	1	1	V43	b	III	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
45	45	1/4	1/4	2/4	1	1	I]	b	III	I	I	I							M	1	0	0, 4, 1		0	0
46	46	0	0	2/4	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
46	46	1/4	1/4	2/4	1	1	IV6	b	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
47	47	0	0	2/4	1	1	viio	b	III		viio	vii	o						o	1	0	5, 2, -1		5	5
48	48	0	0	2/4	1	1	iii	b	III		iii	iii							m	1	0	4, 1, 5		4	4
48	48	1/4	1/4	2/4	1	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
49	49	0	0	2/4	1	1	vi[vi	b	III	vi	vi	vi							m	1	0	3, 0, 4		3	3
49	49	1/8	1/8	2/4	1	1	V43/vi	b	III	vi	V43/vi	V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
49	49	1/4	1/4	2/4	1	1	vi]	b	III	vi	vi	vi							m	1	0	3, 0, 4		3	3
50	50	0	0	2/4	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
50	50	1/4	1/4	2/4	1	1	ii6	b	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
51	51	0	0	2/4	1	1	i.V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
52	52	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
53	53	0	0	2/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
54	54	0	0	2/4	1	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
55	55	0	0	2/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
56	56	0	0	2/4	1	1	i[i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
56	56	1/8	1/8	2/4	1	1	iv	b	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
56	56	1/4	1/4	2/4	1	1	i	b	i	i	i	i							m	1	1	0, -3, 1		0	0
56	56	3/8	3/8	2/4	1	1	ii%7	b	i	i	ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
57	57	0	0	2/4	1	1	i]\\	b	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
