mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	A.I[I{	0	-2.81952	/	A	I	I	I	I						{	M	0	0	3, 7, 4		3.0	3.0	1	7	0.125	0.0625	1.9375	0.03125
1	1	1/2	1/2	3/4	2	1	vii%43/V				A	I	I	vii%43/V	vii	%	43		V			%7	0	0	3, 7, 9, 6		9.0	3.0	1	4	0.2	0.0625	0.5625	0.1
2	2	0	0	3/4	2	1	I	0	-2.81952	/	A	I	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.25	0.0
2	2	1/4	1/4	3/4	2	1	vii%43/V	0	-2.81952	/	A	I	I	vii%43/V	vii	%	43		V			%7	0	0	3, 7, 9, 6		9.0	3.0	0	3	0.0	0.0	1.0	0.0
2	2	1/2	1/2	3/4	2	1	I	0	-2.81952	/	A	I	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.375	0.0
3	3	0	0	3/4	2	1	vi6	0	-2.81952	/	A	I	I	vi6	vi		6					m	0	0	3, 7, 6		6.0	3.0	0	3	0.0	0.0	1.25	0.0
3	3	1/4	1/4	3/4	2	1	I	0	-2.81952	/	A	I	I	I	I							M	0	0	3, 7, 4		3.0	3.0	1	4	0.2	0.0625	0.6875	0.08333333333333333
3	3	1/2	1/2	3/4	2	1	V2(9)/V	0	-2.81952	/	A	I	I	V2(9)/V	V		2	9	V			Mm7	0	0	3, 5, 9, 6	7	5.0	3.0	1	4	0.2	0.0625	0.5625	0.1
4	4	0	0	3/4	2	1	I	0	-2.81952	/	A	I	I	I	I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.25	0.0
4	4	1/4	1/4	3/4	2	1	vii%43/V	0	-2.81952	/	A	I	I	vii%43/V	vii	%	43		V			%7	0	0	3, 7, 9, 6		9.0	3.0	0	3	0.0	0.0	1.0	0.0
4	4	1/2	1/2	3/4	2	1	I]}	0	-2.81952	/	A	I	I	I	I						}	M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.375	0.0
