mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	c#.i{				c#	i		i	i						{	m	1	1	7, 4, 8		7	7	6	26	0.1875	0.75	2.875	0.20689655172413793
3	2	3/8	3/8	6/8	2	1	V7/III				c#	i		V7/III	V		7		III			Mm7	1	1	5, 9, 6, 3		5	5	0	11	0.0	0.0	1.1875	0.0
4	3	0	0	6/8	2	1	III				c#	i		III	III							M	1	1	4, 8, 5		4	4	2	8	0.2	0.25	0.875	0.2222222222222222
4	3	3/8	3/8	6/8	2	1	iio6(9)				c#	i		iio6(9)	ii	o	6	9				o	1	1	6, 3, 9	4	9	6	0	6	0.0	0.0	0.75	0.0
4	3	5/8	5/8	6/8	2	1	iio6				c#	i		iio6	ii	o	6					o	1	1	6, 3, 9		9	6	0	4	0.0	0.0	0.375	0.0
5	4	0	0	6/8	2	1	V(64)				c#	i		V(64)	V			64				M	1	1	8, 7, 4		8	8	2	9	0.18181818181818182	0.25	0.9375	0.21052631578947367
5	4	3/8	3/8	6/8	2	1	V7(6)				c#	i		V7(6)	V		7	6				Mm7	1	1	8, 12, 4, 6		8	8	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
5	4	5/8	5/8	6/8	2	1	V7	0.380357	5.65536	/	c#	i		V7	V		7					Mm7	1	1	8, 12, 9, 6		8	8	0	4	0.0	0.0	0.375	0.0
6	5	0	0	6/8	2	1	i|PAC}				c#	i		i	i					PAC	}	m	1	1	7, 4, 8		7	7	0	11	0.0	0.0	1.375	0.0
7	6	0	0	6/8	2	1	I.I6{				c#	I		I6	I		6				{	M	1	0	11, 8, 7		7	11	12	0	1.0	3.0	0.0	1.0
8	7	0	0	6/8	2	1	I				c#	I		I	I							M	1	0	7, 11, 8		7	7	4	0	1.0	1.0	0.0	1.0
8	7	1/4	1/4	6/8	2	1	V				c#	I		V	V							M	1	0	8, 12, 9		8	8	8	0	1.0	2.0	0.0	1.0
9	8	0	0	6/8	2	1	I6				c#	I		I6	I		6					M	1	0	11, 8, 7		7	11	12	0	1.0	3.0	0.0	1.0
10	9	0	0	6/8	2	1	V				c#	I		V	V							M	1	0	8, 12, 9		8	8	4	0	1.0	1.0	0.0	1.0
10	9	1/4	1/4	6/8	2	1	I				c#	I		I	I							M	1	0	7, 11, 8		7	7	4	0	1.0	0.5	0.0	1.0
10	9	3/8	3/8	6/8	2	1	V				c#	I		V	V							M	1	0	8, 12, 9		8	8	4	0	1.0	1.0	0.0	1.0
10	9	5/8	5/8	6/8	2	1	I6				c#	I		I6	I		6					M	1	0	11, 8, 7		7	11	4	0	1.0	0.5	0.0	1.0
11	10	0	0	6/8	2	1	V|HC}				c#	I		V	V					HC	}	M	1	0	8, 12, 9		8	8	13	0	1.0	2.625	0.0	1.0
12	11	0	0	6/8	2	1	I[I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	17	0	1.0	2.875	0.0	1.0
12	11	5/8	5/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	7	0	1.0	0.875	0.0	1.0
13	12	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	13	0	1.0	1.625	0.0	1.0
13	12	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	8	0	1.0	1.75	0.0	1.0
14	13	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	23	0	1.0	3.625	0.0	1.0
15	14	0	0	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	11	0	1.0	1.375	0.0	1.0
15	14	1/4	1/4	6/8	2	1	V(6)				c#	I	I	V(6)	V			6				M	1	0	8, 12, 11		8	8	7	0	1.0	0.875	0.0	1.0
15	14	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	10	0	1.0	1.25	0.0	1.0
15	14	5/8	5/8	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	6	0	1.0	0.75	0.0	1.0
16	15	0	0	6/8	2	1	V7|HC}				c#	I	I	V7	V		7			HC	}	Mm7	1	0	8, 12, 9, 6		8	8	25	0	1.0	5.375	0.0	1.0
17	16	3/8	3/8	6/8	2	1	V(6)				c#	I	I	V(6)	V			6				M	1	0	8, 12, 11		8	8	3	0	1.0	0.375	0.0	1.0
17	16	5/8	5/8	6/8	2	1	V{				c#	I	I	V	V						{	M	1	0	8, 12, 9		8	8	4	0	1.0	0.5	0.0	1.0
18	17	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	17	0	1.0	2.875	0.0	1.0
18	17	5/8	5/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	7	0	1.0	0.875	0.0	1.0
19	18	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	13	0	1.0	1.625	0.0	1.0
19	18	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	8	0	1.0	1.75	0.0	1.0
20	19	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	22	0	1.0	3.5	0.0	1.0
21	20	0	0	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	26	0	1.0	3.25	0.0	1.0
22	21	0	0	6/8	2	1	I|PAC}				c#	I	I	I	I					PAC	}	M	1	0	7, 11, 8		7	7	27	0	1.0	5.625	0.0	1.0
24	23	0	0	6/8	2	1	V43				c#	I	I	V43	V		43					Mm7	1	0	9, 6, 8, 12		8	9	45	0	1.0	6.375	0.0	1.0
25	24	3/8	3/8	6/8	2	1	V43(+6+2)				c#	I	I	V43(+6+2)	V		43	+6+2				Mm7	1	0	9, 6, 8, 12	11, 10	8	9	7	0	1.0	1.625	0.0	1.0
26	25	0	0	6/8	2	1	V43(+6)				c#	I	I	V43(+6)	V		43	+6				Mm7	1	0	9, 6, 8, 12	11	8	9	26	0	1.0	4.0	0.0	1.0
27	26	0	0	6/8	2	1	V43(+6+2)				c#	I	I	V43(+6+2)	V		43	+6+2				Mm7	1	0	9, 6, 8, 12	11, 10	8	9	25	0	1.0	3.125	0.0	1.0
27	26	5/8	5/8	6/8	2	1	V43(+6)	-0.633928	6.66964	/	c#	I	I	V43(+6)	V		43	+6				Mm7	1	0	9, 6, 8, 12	11	8	9	7	0	1.0	0.875	0.0	1.0
28	27	0	0	6/8	2	1	V43}				c#	I	I	V43	V		43				}	Mm7	1	0	9, 6, 8, 12		8	9	76	0	1.0	12.125	0.0	1.0
31	30	3/8	3/8	6/8	2	1	V43(+6+2)				c#	I	I	V43(+6+2)	V		43	+6+2				Mm7	1	0	9, 6, 8, 12	11, 10	8	9	7	0	1.0	1.625	0.0	1.0
32	31	0	0	6/8	2	1	V43(+6)				c#	I	I	V43(+6)	V		43	+6				Mm7	1	0	9, 6, 8, 12	11	8	9	26	0	1.0	4.0	0.0	1.0
33	32	0	0	6/8	2	1	V43(+6+2)				c#	I	I	V43(+6+2)	V		43	+6+2				Mm7	1	0	9, 6, 8, 12	11, 10	8	9	25	0	1.0	3.125	0.0	1.0
33	32	5/8	5/8	6/8	2	1	V43(+6)				c#	I	I	V43(+6)	V		43	+6				Mm7	1	0	9, 6, 8, 12	11	8	9	7	0	1.0	0.875	0.0	1.0
34	33	0	0	6/8	2	1	V43}				c#	I	I	V43	V		43				}	Mm7	1	0	9, 6, 8, 12		8	9	44	0	1.0	5.875	0.0	1.0
36	35	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	17	0	1.0	2.875	0.0	1.0
36	35	5/8	5/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	7	0	1.0	0.875	0.0	1.0
37	36	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	13	0	1.0	1.625	0.0	1.0
37	36	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	8	0	1.0	1.75	0.0	1.0
38	37	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	23	0	1.0	3.625	0.0	1.0
39	38	0	0	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	11	0	1.0	1.375	0.0	1.0
39	38	1/4	1/4	6/8	2	1	V(6)				c#	I	I	V(6)	V			6				M	1	0	8, 12, 11		8	8	7	0	1.0	0.875	0.0	1.0
39	38	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	10	0	1.0	1.25	0.0	1.0
39	38	5/8	5/8	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	6	0	1.0	0.75	0.0	1.0
40	39	0	0	6/8	2	1	V7|HC}				c#	I	I	V7	V		7			HC	}	Mm7	1	0	8, 12, 9, 6		8	8	25	0	1.0	5.375	0.0	1.0
41	40	3/8	3/8	6/8	2	1	V(6)				c#	I	I	V(6)	V			6				M	1	0	8, 12, 11		8	8	3	0	1.0	0.375	0.0	1.0
41	40	5/8	5/8	6/8	2	1	V{				c#	I	I	V	V						{	M	1	0	8, 12, 9		8	8	4	0	1.0	0.5	0.0	1.0
42	41	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	17	0	1.0	2.875	0.0	1.0
42	41	5/8	5/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	7	0	1.0	0.875	0.0	1.0
43	42	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	13	0	1.0	1.625	0.0	1.0
43	42	3/8	3/8	6/8	2	1	V7				c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	7	0	1.0	1.625	0.0	1.0
44	43	0	0	6/8	2	1	I				c#	I	I	I	I							M	1	0	7, 11, 8		7	7	22	0	1.0	3.5	0.0	1.0
45	44	0	0	6/8	2	1	V7	-0.253571	5.49299	/	c#	I	I	V7	V		7					Mm7	1	0	8, 12, 9, 6		8	8	23	0	1.0	3.25	0.0	1.0
46	45	0	0	6/8	2	1	I]|PAC}				c#	I	I	I	I					PAC	}	M	1	0	7, 11, 8		7	7	38	2	0.95	9.25	0.25	0.9736842105263158
50	48	0	0	6/8	2	1	i.i				c#	i		i	i							m	1	1	7, 4, 8		7	7	6	24	0.2	0.75	2.625	0.2222222222222222
51	49	3/8	3/8	6/8	2	1	V7/III				c#	i		V7/III	V		7		III			Mm7	1	1	5, 9, 6, 3		5	5	0	11	0.0	0.0	1.1875	0.0
52	50	0	0	6/8	2	1	III				c#	i		III	III							M	1	1	4, 8, 5		4	4	2	8	0.2	0.25	0.875	0.2222222222222222
52	50	3/8	3/8	6/8	2	1	iio6(9)				c#	i		iio6(9)	ii	o	6	9				o	1	1	6, 3, 9	4	9	6	0	6	0.0	0.0	0.75	0.0
52	50	5/8	5/8	6/8	2	1	iio6				c#	i		iio6	ii	o	6					o	1	1	6, 3, 9		9	6	0	4	0.0	0.0	0.375	0.0
53	51	0	0	6/8	2	1	V(64)				c#	i		V(64)	V			64				M	1	1	8, 7, 4		8	8	2	8	0.2	0.25	0.875	0.2222222222222222
53	51	3/8	3/8	6/8	2	1	V7				c#	i		V7	V		7					Mm7	1	1	8, 12, 9, 6		8	8	2	8	0.2	0.5	0.625	0.4444444444444444
54	52	0	0	6/8	2	1	i|PAC}				c#	i		i	i					PAC	}	m	1	1	7, 4, 8		7	7	0	11	0.0	0.0	1.375	0.0
