mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	b.i[i{	b	i	i	i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	10	0.0	0.0	0.875	0.0
1	1	1/4	1/4	2/4	2	1	V7	b	i	i	V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	9	0.1	0.125	0.75	0.14285714285714285
2	2	0	0	2/4	2	1	i]	b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	4	14	0.2222222222222222	0.25	1.125	0.18181818181818182
3	3	0	0	2/4	2	1	V	b	i		V	V							M	1	1	6, 10, 7		6.0	6.0	2	5	0.2857142857142857	0.25	0.5	0.3333333333333333
3	3	1/4	1/4	2/4	2	1	V7	b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
4	4	0	0	2/4	2	1	i[i|PAC}{	b	i	i	i	i					PAC	}{	m	1	1	5, 2, 6		5.0	5.0	0	17	0.0	0.0	2.0	0.0
5	5	1/4	1/4	2/4	2	1	V7	b	i	i	V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	11	0.08333333333333333	0.125	0.875	0.125
6	6	0	0	2/4	2	1	i]	b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	0	10	0.0	0.0	0.875	0.0
6	6	1/4	1/4	2/4	2	1	III.IV	b	III		IV	IV							M	1	0	1, 5, 2		1.0	1.0	4	7	0.36363636363636365	0.25	0.625	0.2857142857142857
7	7	0	0	2/4	2	1	V(64)	b	III		V(64)	V			64				M	1	0	3, 2, 6		3.0	3.0	0	9	0.0	0.0	0.875	0.0
7	7	1/4	1/4	2/4	2	1	V7	b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3.0	3.0	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
8	8	0	0	2/4	2	1	I|IAC}{	b	III		I	I					IAC	}{	M	1	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.125	0.0
9	9	0	0	2/4	2	1	i[i	b	III	i	i	i							m	1	0	2, -1, 3		2.0	2.0	8	2	0.8	0.75	0.125	0.8571428571428571
9	9	1/4	1/4	2/4	2	1	V7	b	III	i	V7	V		7					Mm7	1	0	3, 7, 4, 1		3.0	3.0	5	5	0.5	0.5	0.375	0.5714285714285714
10	10	0	0	2/4	2	1	i]	b	III	i	i	i							m	1	0	2, -1, 3		2.0	2.0	13	5	0.7222222222222222	1.0	0.375	0.7272727272727273
11	11	0	0	2/4	2	1	V	b	III		V	V							M	1	0	3, 7, 4		3.0	3.0	6	1	0.8571428571428571	0.625	0.125	0.8333333333333334
11	11	1/4	1/4	2/4	2	1	V7	b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3.0	3.0	6	3	0.6666666666666666	0.4375	0.3125	0.5833333333333334
12	12	0	0	2/4	2	1	i[i|PAC}{	b	III	i	i	i					PAC	}{	m	1	0	2, -1, 3		2.0	2.0	14	3	0.8235294117647058	1.625	0.375	0.8125
13	13	1/4	1/4	2/4	2	1	V7	b	III	i	V7	V		7					Mm7	1	0	3, 7, 4, 1		3.0	3.0	6	6	0.5	0.375	0.625	0.375
14	14	0	0	2/4	2	1	i]	b	III	i	i	i							m	1	0	2, -1, 3		2.0	2.0	6	4	0.6	0.375	0.5	0.42857142857142855
14	14	1/4	1/4	2/4	2	1	III.IV	b	III		IV	IV							M	1	0	1, 5, 2		1.0	1.0	4	7	0.36363636363636365	0.25	0.625	0.2857142857142857
15	15	0	0	2/4	2	1	V(64)	b	III		V(64)	V			64				M	1	0	3, 2, 6		3.0	3.0	0	9	0.0	0.0	0.875	0.0
15	15	1/4	1/4	2/4	2	1	V7	b	III		V7	V		7					Mm7	1	0	3, 7, 4, 1		3.0	3.0	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
16	16	0	0	2/4	2	1	I|IAC}{	b	III		I	I					IAC	}{	M	1	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.125	0.0
17	17	0	0	2/4	2	1	I[I	b	III	I	I	I							M	1	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	0.5	0.0
17	17	1/8	1/8	2/4	2	1	V2	b	III	I	V2	V		2					Mm7	1	0	1, 3, 7, 4		3.0	1.0	1	4	0.2	0.125	0.375	0.25
17	17	1/4	1/4	2/4	2	1	I]	b	III	I	I	I							M	1	0	2, 6, 3		2.0	2.0	2	7	0.2222222222222222	0.0625	0.5625	0.1
18	18	0	0	2/4	2	1	vi	b	III		vi	vi							m	1	0	5, 2, 6		5.0	5.0	0	5	0.0	0.0	0.5	0.0
18	18	1/8	1/8	2/4	2	1	V43(4)/vi	b	III		V43(4)/vi	V		43	4	vi			Mm7	1	0	7, 4, 6, 5		6.0	7.0	0	5	0.0	0.0	0.5	0.0
18	18	1/4	1/4	2/4	2	1	vi6	b	III		vi6	vi		6					m	1	0	2, 6, 5		5.0	2.0	2	7	0.2222222222222222	0.0625	0.5625	0.1
19	19	0	0	2/4	2	1	IV[IV	b	III	IV	IV	IV							M	1	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	0.5	0.0
19	19	1/8	1/8	2/4	2	1	V2/IV	b	III	IV	V2/IV	V		2		IV			Mm7	1	0	0, 2, 6, 3		2.0	0.0	2	3	0.4	0.25	0.25	0.5
19	19	1/4	1/4	2/4	2	1	IV]	b	III	IV	IV	IV							M	1	0	1, 5, 2		1.0	1.0	2	7	0.2222222222222222	0.0625	0.5625	0.1
20	20	0	0	2/4	2	1	ii	b	III		ii	ii							m	1	0	4, 1, 5		4.0	4.0	0	5	0.0	0.0	0.5	0.0
20	20	1/8	1/8	2/4	2	1	V43(4)/ii	b	III		V43(4)/ii	V		43	4	ii			Mm7	1	0	6, 3, 5, 4		5.0	6.0	0	5	0.0	0.0	0.5	0.0
20	20	1/4	1/4	2/4	2	1	ii6	b	III		ii6	ii		6					m	1	0	1, 5, 4		4.0	1.0	2	7	0.2222222222222222	0.0625	0.5625	0.1
21	21	0	0	2/4	2	1	i.i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	3	10	0.23076923076923078	0.125	1.875	0.0625
22	22	0	0	2/4	2	1	iv6	b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	0	5	0.0	0.0	1.625	0.0
22	22	1/8	1/8	2/4	2	1	iv64	b	i		iv64	iv		64					m	1	1	5, 4, 1		4.0	5.0	0	2	0.0	0.0	0.125	0.0
22	22	1/4	1/4	2/4	2	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	3	3	0.5	0.09375	0.15625	0.375
23	23	0	0	2/4	2	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	3	10	0.23076923076923078	0.125	1.875	0.0625
24	24	0	0	2/4	2	1	V64/V	b	i		V64/V	V		64		V			M	1	1	8, 7, 11		7.0	8.0	0	6	0.0	0.0	2.125	0.0
24	24	1/8	1/8	2/4	2	1	V/V	b	i		V/V	V				V			M	1	1	7, 11, 8		7.0	7.0	0	2	0.0	0.0	0.125	0.0
24	24	1/4	1/4	2/4	2	1	V6/V	b	i		V6/V	V		6		V			M	1	1	11, 8, 7		7.0	11.0	2	4	0.3333333333333333	0.0625	0.1875	0.25
25	25	0	0	2/4	2	1	V65	b	i		V65	V		65					Mm7	1	1	10, 7, 4, 6		6.0	10.0	2	14	0.125	0.09375	2.09375	0.04285714285714286
26	26	0	0	2/4	2	1	i|EC}{	b	i		i	i					EC	}{	m	1	1	5, 2, 6		5.0	5.0	3	14	0.17647058823529413	0.075	2.1125	0.03428571428571429
27	27	0	0	2/4	2	1	iio6	b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7.0	4.0	3	14	0.17647058823529413	0.075	2.1125	0.03428571428571429
28	28	0	0	2/4	2	1	V(64)	b	i		V(64)	V			64				M	1	1	6, 5, 2		6.0	6.0	2	14	0.125	0.0625	2.125	0.02857142857142857
29	29	0	0	2/4	2	1	V7	b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	15	0.11764705882352941	0.05	2.1375	0.022857142857142857
30	30	0	0	2/4	2	1	i[i|IAC}	b	i	i	i	i					IAC	}	m	1	1	5, 2, 6		5.0	5.0	0	6	0.0	0.0	0.8125	0.0
30	30	1/8	1/8	2/4	2	1	iv	b	i	i	iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	5	0.0	0.0	0.3125	0.0
30	30	1/4	1/4	2/4	2	1	i	b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	0	5	0.0	0.0	0.3125	0.0
30	30	3/8	3/8	2/4	2	1	ii%7	b	i	i	ii%7	ii	%	7					%7	1	1	7, 4, 1, 5		7.0	7.0	0	5	0.0	0.0	0.3125	0.0
31	31	0	0	2/4	2	1	i]	b	i	i	i	i							m	1	1	5, 2, 6		5.0	5.0	2	10	0.16666666666666666	0.1	2.6	0.037037037037037035
32	32	0	0	2/4	2	1	III.I[I{	b	III	I	I	I						{	M	1	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.75	0.0
32	32	1/8	1/8	2/4	2	1	V43	b	III	I	V43	V		43					Mm7	1	0	4, 1, 3, 7		3.0	4.0	0	3	0.0	0.0	0.25	0.0
32	32	1/4	1/4	2/4	2	1	I]	b	III	I	I	I							M	1	0	2, 6, 3		2.0	2.0	2	5	0.2857142857142857	0.0625	0.4375	0.125
33	33	0	0	2/4	2	1	IV	b	III		IV	IV							M	1	0	1, 5, 2		1.0	1.0	2	6	0.25	0.1875	1.3125	0.125
33	33	1/4	1/4	2/4	2	1	IV6	b	III		IV6	IV		6					M	1	0	5, 2, 1		1.0	5.0	2	5	0.2857142857142857	0.0625	0.4375	0.125
34	34	0	0	2/4	2	1	viio	b	III		viio	vii	o						o	1	0	7, 4, 1		7.0	7.0	4	10	0.2857142857142857	0.25	1.25	0.16666666666666666
35	35	0	0	2/4	2	1	iii	b	III		iii	iii							m	1	0	6, 3, 7		6.0	6.0	2	6	0.25	0.1875	1.3125	0.125
35	35	1/4	1/4	2/4	2	1	iii6	b	III		iii6	iii		6					m	1	0	3, 7, 6		6.0	3.0	2	5	0.2857142857142857	0.0625	0.4375	0.125
36	36	0	0	2/4	2	1	vi[vi	b	III	vi	vi	vi							m	1	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
36	36	1/8	1/8	2/4	2	1	V43/vi	b	III	vi	V43/vi	V		43		vi			Mm7	1	0	7, 4, 6, 10		6.0	7.0	0	3	0.0	0.0	0.25	0.0
36	36	1/4	1/4	2/4	2	1	vi]	b	III	vi	vi	vi							m	1	0	5, 2, 6		5.0	5.0	2	5	0.2857142857142857	0.0625	0.4375	0.125
37	37	0	0	2/4	2	1	ii	b	III		ii	ii							m	1	0	4, 1, 5		4.0	4.0	2	6	0.25	0.1875	1.3125	0.125
37	37	1/4	1/4	2/4	2	1	ii6	b	III		ii6	ii		6					m	1	0	1, 5, 4		4.0	1.0	2	5	0.2857142857142857	0.0625	0.4375	0.125
38	38	0	0	2/4	2	1	i.V65	b	i		V65	V		65					Mm7	1	1	10, 7, 4, 6		6.0	10.0	2	14	0.125	0.09375	2.09375	0.04285714285714286
39	39	0	0	2/4	2	1	i|EC}{	b	i		i	i					EC	}{	m	1	1	5, 2, 6		5.0	5.0	3	16	0.15789473684210525	0.075	1.2375	0.05714285714285714
40	40	0	0	2/4	2	1	iio6	b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7.0	4.0	3	14	0.17647058823529413	0.075	0.9875	0.07058823529411765
41	41	0	0	2/4	2	1	V(64)	b	i		V(64)	V			64				M	1	1	6, 5, 2		6.0	6.0	2	14	0.125	0.0625	1.0	0.058823529411764705
