mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	2	1	f#.V{	-2.25561	-6.76684	/		f#	i		V	V						{	M	1	1	7, 11, 8		7.0	7.0	0	2	0.0	0.0	0.5	0.0
2	1	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
2	1	1/2	1/2	3/4	2	1	V					f#	i		V	V							M	1	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
3	2	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
3	2	1/2	1/2	3/4	2	1	V/III					f#	i		V/III	V				III			M	1	1	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
4	3	0	0	3/4	2	1	I/III					f#	i		I/III	I				III			M	1	1	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.5	0.0
4	3	1/2	1/2	3/4	2	1	V43(4)/III					f#	i		V43(4)/III	V		43	4	III			Mm7	1	1	5, 2, 4, 3		4.0	5.0	0	5	0.0	0.0	1.25	0.0
5	4	0	0	3/4	2	1	I6/III					f#	i		I6/III	I		6		III			M	1	1	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.5	0.0
5	4	1/2	1/2	3/4	2	1	ii6/III					f#	i		ii6/III	ii		6		III			m	1	1	2, 6, 5		5.0	2.0	0	5	0.0	0.0	1.25	0.0
6	5	0	0	3/4	2	1	V(64)/III					f#	i		V(64)/III	V			64	III			M	1	1	4, 3, 7		4.0	4.0	0	5	0.0	0.0	2.5	0.0
6	5	1/2	1/2	3/4	2	1	V7/III					f#	i		V7/III	V		7		III			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
7	6	0	0	3/4	2	1	i6					f#	i		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	0	5	0.0	0.0	2.5	0.0
7	6	1/2	1/2	3/4	2	1	iio6					f#	i		iio6	ii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	5	0.0	0.0	1.25	0.0
8	7	0	0	3/4	2	1	V(64)					f#	i		V(64)	V			64				M	1	1	7, 6, 3		7.0	7.0	0	5	0.0	0.0	2.5	0.0
8	7	1/2	1/2	3/4	2	1	V					f#	i		V	V							M	1	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
9	8	0	0	3/4	2	1	i|PAC}					f#	i		i	i					PAC	}	m	1	1	6, 3, 7		6.0	6.0	0	6	0.0	0.0	3.0	0.0
9	8	1/2	1/2	3/4	2	1	V{	-0.112781	-6.76684	/		f#	i		V	V						{	M	1	1	7, 11, 8		7.0	7.0	0	1	0.0	0.0	0.25	0.0
10	9	0	0	3/4	2	1	i6					f#	i		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.5	0.0
10	9	1/2	1/2	3/4	2	1	V					f#	i		V	V							M	1	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
11	10	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.5	0.0
11	10	1/2	1/2	3/4	2	1	ii%7	-0.620667	3.4039	/		f#	i		ii%7	ii	%	7					%7	1	1	8, 5, 2, 6		8.0	8.0	0	4	0.0	0.0	1.0	0.0
12	11	0	0	3/4	2	1	i6					f#	i		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.5	0.0
12	11	1/2	1/2	3/4	2	1	iv	4.00677e-16	3.72204	/		f#	i		iv	iv							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
13	12	0	0	3/4	2	1	i43					f#	i		i43	i		43					mm7	1	1	7, 4, 6, 3		6.0	7.0	0	4	0.0	0.0	1.5	0.0
13	12	1/2	1/2	3/4	2	1	iv					f#	i		iv	iv							m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	1.0	0.0
14	13	0	0	3/4	2	1	i6					f#	i		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	0	4	0.0	0.0	1.5	0.0
14	13	1/2	1/2	3/4	2	1	ii%7					f#	i		ii%7	ii	%	7					%7	1	1	8, 5, 2, 6		8.0	8.0	0	4	0.0	0.0	1.0	0.0
15	14	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.5	0.0
15	14	1/2	1/2	3/4	2	1	ii%65					f#	i		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8.0	5.0	0	4	0.0	0.0	1.0	0.0
16	15	0	0	3/4	2	1	V(64)					f#	i		V(64)	V			64				M	1	1	7, 6, 3		7.0	7.0	0	4	0.0	0.0	1.5	0.0
16	15	1/2	1/2	3/4	2	1	V7					f#	i		V7	V		7					Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	4	0.0	0.0	1.0	0.0
17	16	0	0	3/4	2	1	i|PAC}					f#	i		i	i					PAC	}	m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.5	0.0
17	16	1/2	1/2	3/4	2	1	III.V{					f#	III		V	V						{	M	1	0	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.5	0.0
18	17	0	0	3/4	2	1	I					f#	III		I	I							M	1	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	3.0	0.0
18	17	1/2	1/2	3/4	2	1	V					f#	III		V	V							M	1	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	1.25	0.0
19	18	0	0	3/4	2	1	I					f#	III		I	I							M	1	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.5	0.0
19	18	1/2	1/2	3/4	2	1	viio6	-2.25561	-6.76684	/		f#	III		viio6	vii	o	6					o	1	0	5, 2, 8		8.0	5.0	0	5	0.0	0.0	1.25	0.0
20	19	0	0	3/4	2	1	I6					f#	III		I6	I		6					M	1	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.5	0.0
20	19	1/2	1/2	3/4	2	1	IV					f#	III		IV	IV							M	1	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.25	0.0
21	20	0	0	3/4	2	1	V					f#	III		V	V							M	1	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.5	0.0
21	20	1/2	1/2	3/4	2	1	IV					f#	III		IV	IV							M	1	0	2, 6, 3		2.0	2.0	0	5	0.0	0.0	1.25	0.0
22	21	0	0	3/4	2	1	I6					f#	III		I6	I		6					M	1	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.5	0.0
22	21	1/2	1/2	3/4	2	1	viio6					f#	III		viio6	vii	o	6					o	1	0	5, 2, 8		8.0	5.0	0	5	0.0	0.0	1.25	0.0
23	22	0	0	3/4	2	1	I					f#	III		I	I							M	1	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.5	0.0
23	22	1/2	1/2	3/4	2	1	i.#viio6					f#	i		#viio6	#vii	o	6					o	1	1	8, 5, 11		11.0	8.0	0	5	0.0	0.0	1.25	0.0
24	23	0	0	3/4	2	1	i	1.14107	4.3875	/		f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
24	23	1/2	1/2	3/4	2	1	V					f#	i		V	V							M	1	1	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
25	24	0	0	3/4	2	1	i|IAC}					f#	i		i	i					IAC	}	m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
25	24	1/2	1/2	3/4	2	1	III.V2{					f#	III		V2	V		2				{	Mm7	1	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.5	0.0
26	25	0	0	3/4	2	1	I6					f#	III		I6	I		6					M	1	0	7, 4, 3		3.0	7.0	0	5	0.0	0.0	2.0	0.0
26	25	1/2	1/2	3/4	2	1	V					f#	III		V	V							M	1	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	1.0	0.0
27	26	0	0	3/4	2	1	I					f#	III		I	I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
27	26	1/2	1/2	3/4	2	1	ii7					f#	III		ii7	ii		7					mm7	1	0	5, 2, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
28	27	0	0	3/4	2	1	I6					f#	III		I6	I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.5	0.0
28	27	1/2	1/2	3/4	2	1	IV					f#	III		IV	IV							M	1	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
29	28	0	0	3/4	2	1	IM43					f#	III		IM43	I	M	43					MM7	1	0	4, 8, 3, 7		3.0	4.0	0	4	0.0	0.0	1.5	0.0
29	28	1/2	1/2	3/4	2	1	IV					f#	III		IV	IV							M	1	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
30	29	0	0	3/4	2	1	I6					f#	III		I6	I		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	1.5	0.0
30	29	1/2	1/2	3/4	2	1	ii7					f#	III		ii7	ii		7					mm7	1	0	5, 2, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
31	30	0	0	3/4	2	1	I					f#	III		I	I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.5	0.0
31	30	1/2	1/2	3/4	2	1	ii65					f#	III		ii65	ii		65					mm7	1	0	2, 6, 3, 5		5.0	2.0	0	4	0.0	0.0	1.0	0.0
32	31	0	0	3/4	2	1	i.i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	2	0.0	0.0	1.0	0.0
32	31	1/4	1/4	3/4	2	1	i64					f#	i		i64	i		64					m	1	1	7, 6, 3		6.0	7.0	0	2	0.0	0.0	0.5	0.0
32	31	1/2	1/2	3/4	2	1	ii%65	-0.95658	-9.77491	/		f#	i		ii%65	ii	%	65					%7	1	1	5, 2, 6, 8		8.0	5.0	0	4	0.0	0.0	1.0	0.0
33	32	0	0	3/4	2	1	i|IAC}					f#	i		i	i					IAC	}	m	1	1	6, 3, 7		6.0	6.0	0	4	0.0	0.0	2.0	0.0
33	32	1/2	1/2	3/4	2	1	V.V{					f#	V		V	V						{	M	1	0	8, 12, 9		8.0	8.0	0	3	0.0	0.0	0.75	0.0
34	33	0	0	3/4	2	1	I					f#	V		I	I							M	1	0	7, 11, 8		7.0	7.0	2	8	0.2	0.5	3.25	0.13333333333333333
35	34	0	0	3/4	2	1	I6					f#	V		I6	I		6					M	1	0	11, 8, 7		7.0	11.0	0	5	0.0	0.0	2.5	0.0
35	34	1/2	1/2	3/4	2	1	V7					f#	V		V7	V		7					Mm7	1	0	8, 12, 9, 6		8.0	8.0	0	6	0.0	0.0	1.5	0.0
36	35	0	0	3/4	2	1	V65					f#	V		V65	V		65					Mm7	1	0	12, 9, 6, 8		8.0	12.0	0	5	0.0	0.0	2.5	0.0
36	35	1/2	1/2	3/4	2	1	I					f#	V		I	I							M	1	0	7, 11, 8		7.0	7.0	0	15	0.0	0.0	5.0	0.0
38	37	0	0	3/4	2	1	V					f#	V		V	V							M	1	0	8, 12, 9		8.0	8.0	0	5	0.0	0.0	2.5	0.0
38	37	1/2	1/2	3/4	2	1	I					f#	V		I	I							M	1	0	7, 11, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
39	38	0	0	3/4	2	1	V					f#	V		V	V							M	1	0	8, 12, 9		8.0	8.0	0	5	0.0	0.0	2.5	0.0
39	38	1/2	1/2	3/4	2	1	I6					f#	V		I6	I		6					M	1	0	11, 8, 7		7.0	11.0	0	4	0.0	0.0	1.0	0.0
40	39	0	0	3/4	2	1	V|HC}					f#	V		V	V					HC	}	M	1	0	8, 12, 9		8.0	8.0	0	12	0.0	0.0	6.25	0.0
41	40	1/2	1/2	3/4	2	1	V{					f#	V		V	V						{	M	1	0	8, 12, 9		8.0	8.0	0	1	0.0	0.0	0.25	0.0
42	41	0	0	3/4	2	1	I6					f#	V		I6	I		6					M	1	0	11, 8, 7		7.0	11.0	0	4	0.0	0.0	1.5	0.0
42	41	1/2	1/2	3/4	2	1	viio6	-2.25561	-6.76684	/		f#	V		viio6	vii	o	6					o	1	0	9, 6, 12		12.0	9.0	0	4	0.0	0.0	1.0	0.0
43	42	0	0	3/4	2	1	I					f#	V		I	I							M	1	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.5	0.0
43	42	1/2	1/2	3/4	2	1	V					f#	V		V	V							M	1	0	8, 12, 9		8.0	8.0	0	8	0.0	0.0	2.5	0.0
44	43	1/2	1/2	3/4	2	1	I6					f#	V		I6	I		6					M	1	0	11, 8, 7		7.0	11.0	0	12	0.0	0.0	3.5	0.0
46	45	0	0	3/4	2	1	V					f#	V		V	V							M	1	0	8, 12, 9		8.0	8.0	0	4	0.0	0.0	1.5	0.0
46	45	1/2	1/2	3/4	2	1	I					f#	V		I	I							M	1	0	7, 11, 8		7.0	7.0	0	4	0.0	0.0	1.0	0.0
47	46	0	0	3/4	2	1	V					f#	V		V	V							M	1	0	8, 12, 9		8.0	8.0	0	4	0.0	0.0	1.5	0.0
47	46	1/2	1/2	3/4	2	1	I6					f#	V		I6	I		6					M	1	0	11, 8, 7		7.0	11.0	0	4	0.0	0.0	1.0	0.0
48	47	0	0	3/4	2	1	V|HC}					f#	V		V	V					HC	}	M	1	0	8, 12, 9		8.0	8.0	0	9	0.0	0.0	3.25	0.0
49	48	1/2	1/2	3/4	2	1	i.V{					f#	i		V	V						{	M	1	1	7, 11, 8		7.0	7.0	0	3	0.0	0.0	0.75	0.0
50	49	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
50	49	1/2	1/2	3/4	2	1	ii%2					f#	i		ii%2	ii	%	2					%7	1	1	6, 8, 5, 2		8.0	6.0	0	5	0.0	0.0	1.25	0.0
51	50	0	0	3/4	2	1	i					f#	i		i	i							m	1	1	6, 3, 7		6.0	6.0	0	5	0.0	0.0	2.5	0.0
