mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	Bb.I[I{				Bb	I	I	I	I						{	M	0	0	-2, 2, -1		-2.0	-2.0	2	12	0.14285714285714285	0.375	2.5	0.13043478260869565
1	1	5/8	5/8	6/8	2	1	IV				Bb	I	I	IV	IV							M	0	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.125	0.5	0.2
2	2	0	0	6/8	2	1	I				Bb	I	I	I	I							M	0	0	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	1.625	0.0
2	2	3/8	3/8	6/8	2	1	V2(4)				Bb	I	I	V2(4)	V		2	4				Mm7	0	0	-3, -1, -2, 0		-1.0	-3.0	0	5	0.0	0.0	1.25	0.0
2	2	5/8	5/8	6/8	2	1	I				Bb	I	I	I	I							M	0	0	-2, 2, -1		-2.0	-2.0	8	23	0.25806451612903225	0.9583333333333334	4.291666666666667	0.18253968253968256
4	4	1/4	1/4	6/8	2	1	V6(+4)				Bb	I	I	V6(+4)	V		6	+4				M	0	0	3, 0, -1	-2	-1.0	3.0	0	3	0.0	0.0	0.375	0.0
4	4	3/8	3/8	6/8	2	1	IV6(9)				Bb	I	I	IV6(9)	IV		6	9				M	0	0	1, -2, -3	-1	-3.0	1.0	0	5	0.0	0.0	1.25	0.0
4	4	5/8	5/8	6/8	2	1	I				Bb	I	I	I	I							M	0	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	0.625	0.0
5	5	0	0	6/8	2	1	ii2				Bb	I	I	ii2	ii		2					mm7	0	0	-2, 0, -3, 1		0.0	-2.0	2	20	0.09090909090909091	0.25	3.75	0.0625
6	6	0	0	6/8	2	1	I				Bb	I	I	I	I							M	0	0	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	1.25	0.0
6	6	1/4	1/4	6/8	2	1	ii%2				Bb	I	I	ii%2	ii	%	2					%7	0	0	-2, 0, -3, -6		0.0	-2.0	0	4	0.0	0.0	0.5	0.0
6	6	3/8	3/8	6/8	2	1	V43(4)				Bb	I	I	V43(4)	V		43	4				Mm7	0	0	0, -3, -1, -2		-1.0	0.0	0	6	0.0	0.0	1.5	0.0
6	6	5/8	5/8	6/8	2	1	viio6				Bb	I	I	viio6	vii	o	6					o	0	0	0, -3, 3		3.0	0.0	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
7	7	0	0	6/8	2	1	I				Bb	I	I	I	I							M	0	0	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	1.0	0.0
7	7	1/4	1/4	6/8	2	1	ii%2				Bb	I	I	ii%2	ii	%	2					%7	0	0	-2, 0, -3, -6		0.0	-2.0	2	18	0.1	0.125	2.75	0.043478260869565216
7	7	11/16	11/16	6/8	2	1	viio65				Bb	I	I	viio65	vii	o	65					o7	0	0	0, -3, -6, 3		3.0	0.0	0	2	0.0	0.0	0.125	0.0
