mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
10	10	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	6	0.25	0.125	0.625	0.16666666666666666
10	10	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
11	11	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
11	11	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	6	0.25	0.125	0.625	0.16666666666666666
11	11	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
12	12	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
12	12	1/8	1/8	2/4	2	1	vii%7				Db	I		vii%7		vii	%	7					%7	0	0	0, -3, -6, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
12	12	1/4	1/4	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	0.5	0.0
12	12	3/8	3/8	2/4	2	1	#viio7/vi				Db	I		#viio7/vi		#vii	o	7		vi			o7	0	0	3, 0, -3, -6		3.0	3.0	0	4	0.0	0.0	0.5	0.0
13	13	0	0	2/4	2	1	vi				Db	I		vi		vi							m	0	0	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
13	13	1/8	1/8	2/4	2	1	V65/V				Db	I		V65/V		V		65		V			Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
13	13	1/4	1/4	2/4	2	1	V(64)				Db	I		V(64)		V			64				M	0	0	-4, -5, -1		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
13	13	3/8	3/8	2/4	2	1	V7				Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4.0	-4.0	0	5	0.0	0.0	0.625	0.0
14	14	0	0	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
14	14	1/8	1/8	2/4	2	1	V7(4)				Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4.0	-4.0	0	5	0.0	0.0	0.5625	0.0
14	14	3/16	3/16	2/4	2	1	V7	0	4.56609	/	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4.0	-4.0	0	1	0.0	0.0	0.0625	0.0
14	14	1/4	1/4	2/4	2	1	I|PAC}				Db	I		I		I					PAC	}	M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
14	14	3/8	3/8	2/4	2	1	vii%43{				Db	I		vii%43		vii	%	43				{	%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
15	15	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
15	15	1/8	1/8	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	2	6	0.25	0.125	0.625	0.16666666666666666
15	15	3/8	3/8	2/4	2	1	vii%43				Db	I		vii%43		vii	%	43					%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
16	16	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
16	16	1/8	1/8	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	2	6	0.25	0.125	0.625	0.16666666666666666
16	16	3/8	3/8	2/4	2	1	vii%43				Db	I		vii%43		vii	%	43					%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
17	17	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
17	17	1/8	1/8	2/4	2	1	vii%7				Db	I		vii%7		vii	%	7					%7	0	0	0, -3, -6, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
17	17	1/4	1/4	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	4	8	0.3333333333333333	0.25	0.75	0.25
18	18	0	0	2/4	2	1	V|HC}				Db	I		V		V					HC	}	M	0	0	-4, 0, -3		-4.0	-4.0	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
18	18	3/8	3/8	2/4	2	1	vi43{				Db	I		vi43		vi		43				{	mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
19	19	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
19	19	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	6	0.25	0.125	0.625	0.16666666666666666
19	19	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
20	20	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
20	20	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	6	0.25	0.125	0.625	0.16666666666666666
20	20	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
21	21	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
21	21	1/8	1/8	2/4	2	1	vii%7				Db	I		vii%7		vii	%	7					%7	0	0	0, -3, -6, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
21	21	1/4	1/4	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	0.5	0.0
21	21	3/8	3/8	2/4	2	1	#viio7/vi				Db	I		#viio7/vi		#vii	o	7		vi			o7	0	0	3, 0, -3, -6		3.0	3.0	0	4	0.0	0.0	0.5	0.0
22	22	0	0	2/4	2	1	vi				Db	I		vi		vi							m	0	0	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
22	22	1/8	1/8	2/4	2	1	V65/V				Db	I		V65/V		V		65		V			Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
22	22	1/4	1/4	2/4	2	1	V(64)				Db	I		V(64)		V			64				M	0	0	-4, -5, -1		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
22	22	3/8	3/8	2/4	2	1	V7				Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4.0	-4.0	0	5	0.0	0.0	0.625	0.0
23	23	0	0	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
23	23	1/8	1/8	2/4	2	1	V7(4)				Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4.0	-4.0	0	5	0.0	0.0	0.5625	0.0
23	23	3/16	3/16	2/4	2	1	V7				Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4.0	-4.0	0	1	0.0	0.0	0.0625	0.0
23	23	1/4	1/4	2/4	2	1	I|PAC}				Db	I		I		I					PAC	}	M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
23	23	3/8	3/8	2/4	2	1	#V.V{				Db	#V		V		V						{	M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
24	24	0	0	2/4	2	1	I|IAC}{				Db	#V		I		I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	0.75	0.0
24	24	1/8	1/8	2/4	2	1	I6				Db	#V		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.25	0.0
24	24	3/16	3/16	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.125	0.0
24	24	1/4	1/4	2/4	2	1	I6				Db	#V		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
24	24	3/8	3/8	2/4	2	1	V6				Db	#V		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
25	25	0	0	2/4	2	1	I				Db	#V		I		I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
25	25	1/8	1/8	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.375	0.0
25	25	1/4	1/4	2/4	2	1	I6}				Db	#V		I6		I		6				}	M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
25	25	3/8	3/8	2/4	2	1	I.V{				Db	I		V		V						{	M	0	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
26	26	0	0	2/4	2	1	I|IAC}{				Db	I		I		I					IAC	}{	M	0	0	-5, -1, -4		-5.0	-5.0	0	6	0.0	0.0	0.75	0.0
26	26	1/8	1/8	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	3	0.0	0.0	0.25	0.0
26	26	3/16	3/16	2/4	2	1	V2				Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4.0	-6.0	0	2	0.0	0.0	0.125	0.0
26	26	1/4	1/4	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.375	0.0
26	26	3/8	3/8	2/4	2	1	V6				Db	I		V6		V		6					M	0	0	0, -3, -4		-4.0	0.0	0	4	0.0	0.0	0.375	0.0
27	27	0	0	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	0.375	0.0
27	27	1/8	1/8	2/4	2	1	V2				Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4.0	-6.0	0	4	0.0	0.0	0.375	0.0
27	27	1/4	1/4	2/4	2	1	I6}				Db	I		I6		I		6				}	M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.375	0.0
27	27	3/8	3/8	2/4	2	1	#V.V{				Db	#V		V		V						{	M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
28	28	0	0	2/4	2	1	I|IAC}{				Db	#V		I		I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	0.75	0.0
28	28	1/8	1/8	2/4	2	1	I6				Db	#V		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.25	0.0
28	28	3/16	3/16	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.125	0.0
28	28	1/4	1/4	2/4	2	1	I6				Db	#V		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
28	28	3/8	3/8	2/4	2	1	V6				Db	#V		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
29	29	0	0	2/4	2	1	I				Db	#V		I		I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
29	29	1/8	1/8	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.375	0.0
29	29	1/4	1/4	2/4	2	1	I6}				Db	#V		I6		I		6				}	M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
29	29	3/8	3/8	2/4	2	1	#II.V{				Db	#II		V		V						{	M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	0.5	0.0
30	30	0	0	2/4	2	1	I|IAC}{				Db	#II		I		I					IAC	}{	M	0	0	4, 8, 5		4.0	4.0	1	6	0.14285714285714285	0.0625	0.625	0.09090909090909091
30	30	1/8	1/8	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.25	0.0
30	30	3/16	3/16	2/4	2	1	V2				Db	#II		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.125	0.0
30	30	1/4	1/4	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
30	30	3/8	3/8	2/4	2	1	V				Db	#II		V		V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	0.5	0.0
31	31	0	0	2/4	2	1	I|IAC}{				Db	#II		I		I					IAC	}{	M	0	0	4, 8, 5		4.0	4.0	1	6	0.14285714285714285	0.0625	0.625	0.09090909090909091
31	31	1/8	1/8	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.25	0.0
31	31	3/16	3/16	2/4	2	1	V2				Db	#II		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.125	0.0
31	31	1/4	1/4	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
31	31	3/8	3/8	2/4	2	1	V				Db	#II		V		V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	0.5	0.0
32	32	0	0	2/4	2	1	I|IAC}{				Db	#II		I		I					IAC	}{	M	0	0	4, 8, 5		4.0	4.0	1	6	0.14285714285714285	0.0625	0.625	0.09090909090909091
32	32	1/8	1/8	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.25	0.0
32	32	3/16	3/16	2/4	2	1	V2				Db	#II		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.125	0.0
32	32	1/4	1/4	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	7	0.0	0.0	0.625	0.0
32	32	7/16	7/16	2/4	2	1	V2				Db	#II		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	2	0.0	0.0	0.125	0.0
33	33	0	0	2/4	2	1	I6				Db	#II		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
33	33	1/8	1/8	2/4	2	1	I.V2/#I				Db	I		V2/#I		V		2		#I			Mm7	0	0	1, 3, 7, 4		3.0	1.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
33	33	1/4	1/4	2/4	2	1	I6/#I				Db	I		I6/#I		I		6		#I			M	0	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.375	0.0
33	33	3/8	3/8	2/4	2	1	V2/VII				Db	I		V2/VII		V		2		VII			Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
34	34	0	0	2/4	2	1	I6/VII				Db	I		I6/VII		I		6		VII			M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.375	0.0
34	34	1/8	1/8	2/4	2	1	V2/VI				Db	I		V2/VI		V		2		VI			Mm7	0	0	-3, -1, 3, 0		-1.0	-3.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
34	34	1/4	1/4	2/4	2	1	I6/VI				Db	I		I6/VI		I		6		VI			M	0	0	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	0.375	0.0
34	34	3/8	3/8	2/4	2	1	V2/V				Db	I		V2/V		V		2		V			Mm7	0	0	-5, -3, 1, -2		-3.0	-5.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
35	35	0	0	2/4	2	1	V65|HC}				Db	I		V65		V		65			HC	}	Mm7	0	0	0, -3, -6, -4		-4.0	0.0	6	32	0.15789473684210525	0.375	3.125	0.10714285714285714
36	36	3/8	3/8	2/4	2	1	vii%43{				Db	I		vii%43		vii	%	43				{	%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
37	37	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
37	37	1/8	1/8	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	2	8	0.2	0.125	0.625	0.16666666666666666
37	37	3/8	3/8	2/4	2	1	vii%43				Db	I		vii%43		vii	%	43					%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
38	38	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
38	38	1/8	1/8	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	2	8	0.2	0.125	0.625	0.16666666666666666
38	38	3/8	3/8	2/4	2	1	vii%43				Db	I		vii%43		vii	%	43					%7	0	0	-6, -2, 0, -3		0.0	-6.0	0	4	0.0	0.0	0.5	0.0
39	39	0	0	2/4	2	1	I6				Db	I		I6		I		6					M	0	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
39	39	1/8	1/8	2/4	2	1	vii%7				Db	I		vii%7		vii	%	7					%7	0	0	0, -3, -6, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
39	39	1/4	1/4	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	4	8	0.3333333333333333	0.25	0.75	0.25
40	40	0	0	2/4	2	1	V|HC}				Db	I		V		V					HC	}	M	0	0	-4, 0, -3		-4.0	-4.0	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
40	40	3/8	3/8	2/4	2	1	vi43{				Db	I		vi43		vi		43				{	mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
41	41	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
41	41	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	8	0.2	0.125	0.625	0.16666666666666666
41	41	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
42	42	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
42	42	1/8	1/8	2/4	2	1	V				Db	I		V		V							M	0	0	-4, 0, -3		-4.0	-4.0	2	8	0.2	0.125	0.625	0.16666666666666666
42	42	3/8	3/8	2/4	2	1	vi43				Db	I		vi43		vi		43					mm7	0	0	-1, -4, -2, -5		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
43	43	0	0	2/4	2	1	viio6				Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
43	43	1/8	1/8	2/4	2	1	viio7				Db	I		viio7		vii	o	7					o7	0	0	0, -3, -6, -9		0.0	0.0	0	4	0.0	0.0	0.5	0.0
43	43	1/4	1/4	2/4	2	1	I				Db	I		I		I							M	0	0	-5, -1, -4		-5.0	-5.0	0	4	0.0	0.0	0.5	0.0
43	43	3/8	3/8	2/4	2	1	viio7/vi				Db	I		viio7/vi		vii	o	7		vi			o7	0	0	-4, -7, -10, -13		-4.0	-4.0	4	0	1.0	0.5	0.0	1.0
44	44	0	0	2/4	2	1	vi				Db	I		vi		vi							m	0	0	-2, -5, -1		-2.0	-2.0	0	4	0.0	0.0	0.5	0.0
44	44	1/8	1/8	2/4	2	1	V65/V				Db	I		V65/V		V		65		V			Mm7	0	0	1, -2, -5, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
44	44	1/4	1/4	2/4	2	1	V(64)				Db	I		V(64)		V			64				M	0	0	-4, -5, -1		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
44	44	3/8	3/8	2/4	2	1	V7				Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4.0	-4.0	0	5	0.0	0.0	0.625	0.0
45	45	0	0	2/4	2	1	I|PAC				Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
45	45	1/8	1/8	2/4	2	1	I(6)				Db	I		I(6)		I			6				M	0	0	-5, -1, -2		-5.0	-5.0	0	3	0.0	0.0	0.375	0.0
45	45	1/4	1/4	2/4	2	1	I}				Db	I		I		I						}	M	0	0	-5, -1, -4		-5.0	-5.0	0	5	0.0	0.0	0.625	0.0
45	45	3/8	3/8	2/4	2	1	#V.V{				Db	#V		V		V						{	M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
46	46	0	0	2/4	2	1	I|IAC}{				Db	#V		I		I					IAC	}{	M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	0.75	0.0
46	46	1/8	1/8	2/4	2	1	I6				Db	#V		I6		I		6					M	0	0	7, 4, 3		3.0	7.0	0	3	0.0	0.0	0.25	0.0
46	46	3/16	3/16	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	2	0.0	0.0	0.125	0.0
46	46	1/4	1/4	2/4	2	1	I				Db	#V		I		I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
46	46	3/8	3/8	2/4	2	1	V6				Db	#V		V6		V		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.375	0.0
47	47	0	0	2/4	2	1	I				Db	#V		I		I							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
47	47	1/8	1/8	2/4	2	1	V2				Db	#V		V2		V		2					Mm7	0	0	2, 4, 8, 5		4.0	2.0	0	4	0.0	0.0	0.375	0.0
47	47	1/4	1/4	2/4	2	1	I6}				Db	#V		I6		I		6				}	M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.375	0.0
47	47	3/8	3/8	2/4	2	1	I.V{				Db	I		V		V						{	M	0	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
48	48	0	0	2/4	2	1	I|IAC}{				Db	I		I		I					IAC	}{	M	0	0	-5, -1, -4		-5.0	-5.0	0	6	0.0	0.0	0.75	0.0
