mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	28		articAccentBelow			
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	29		articAccentBelow			
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	30		articAccentBelow			
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	31		articAccentBelow			
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	32		articAccentBelow			
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	33		articAccentBelow			
9	9	24	24	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	34		articAccentBelow			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	35		articAccentBelow			
9	9	25	25	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	36		articAccentAbove			
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	37		articAccentBelow			
10	10	27	27	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	38		articAccentBelow			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	39		articAccentBelow			
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	40		articAccentBelow			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	41		articAccentBelow			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	42		articAccentBelow			
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	43		articAccentBelow			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	44		articAccentBelow			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	45		articAccentAbove			
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	46		articAccentBelow			
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	47		articAccentBelow			
12	12	33	33	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	48		articAccentBelow			
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	49		articAccentBelow			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	50		articAccentBelow			
13	13	36	36	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	51		articAccentBelow			
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	52		articAccentBelow			
13	13	37	37	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	53		articAccentAbove			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	54		articAccentBelow			
14	14	39	39	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	55		articAccentBelow			
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	56		articAccentBelow			
14	14	40	40	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	57		articAccentBelow			
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	58		articAccentBelow			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	59		articAccentBelow			
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	60		articAccentBelow			
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	61		articAccentBelow			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	62		articAccentBelow			
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	63		articAccentBelow			
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	64		articAccentBelow			
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	65		articAccentBelow			
17	17	48	48	0.0	0	0	Dynamic	3/4	1	1	0				p				
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	66				0	
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	67				0	
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	68		articAccentAbove			
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	69		articStaccatoBelow			
17	17	49	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	70				1	
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	71				1	
17	17	50	50	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	72				1	
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	73					
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	74				2	
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	75				2	
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	76					
18	18	51	51	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	77					
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	78		articAccentBelow			
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	79		articStaccatoBelow			
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	80				3	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	81				3	
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	82				3	
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	83					
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	84		articTenutoAbove		4	
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	85		articTenutoAbove		4	
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	86		articTenutoAbove		4	
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	87		articTenutoAbove			
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	88		articStaccatoBelow			
19	19	55	55	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	89				5	
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	90				5	
19	19	56	56	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	91				5	
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	92					
20	20	57	57	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	93					
20	20	172/3	172/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	94					
20	20	173/3	173/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	95					
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	96					
20	20	57	57	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	97					
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	98		articAccentBelow			
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	99		articStaccatoBelow			
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	100				6	
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	101				6	
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	102				6	
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	103					
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	104				7	
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	105				7	
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	106					
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	107		articStaccatoBelow			
21	21	61	61	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	108				8	
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	109				8	
21	21	62	62	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	110				8	
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	111					
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	112				9	
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	113				9	
22	22	64	64	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	114					
22	22	63	63	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	115					
22	22	64	64	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	116		articAccentBelow			
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	117		articStaccatoBelow			
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	118				10	
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	119				10	
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	120				10	
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	121					
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	122		articTenutoBelow		11	
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	123		articTenutoBelow		11	
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	124		articTenutoBelow		11	
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	125		articTenutoBelow			
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	126		articStaccatoBelow			
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	127				12	
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	128				12	
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	129				12	
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	130					
24	24	69	69	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	131				13	
24	24	208/3	208/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	132				13	
24	24	209/3	209/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	133					
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	134					
24	24	69	69	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	135					
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	136		articAccentBelow			
24	24	69	69	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	137		articStaccatoBelow			
24	24	70	70	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	138				14	
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	139				14	
24	24	71	71	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	140				14	
24	24	143/2	143/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	141					
25	25	72	72	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	142				15	
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	143				15	
25	25	73	73	0.0	1/4	1/4	StaffText	3/4	1	1	0						dimin.		
25	25	73	73	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	144					
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	145		articStaccatoBelow			
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	146				16	
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	147				16	
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	148				16	
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	149					
26	26	75	75	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	150				17	
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	151				17	
26	26	76	76	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	152					
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	153		articStaccatoBelow			
26	26	76	76	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	154				18	
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	155				18	
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	156				18	
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	157					
27	27	78	78	0.0	0	0	Dynamic	3/4	1	1	0				pp				
27	27	78	78	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	158				19	
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	159				19	
27	27	79	79	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	160					
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	161					
27	27	78	78	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	162		articStaccatoBelow			
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	163		articStaccatoBelow			
27	27	79	79	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	164		articStaccatoBelow			
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	165		articStaccatoBelow			
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	166		articStaccatoBelow			
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	167		articStaccatoBelow			
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	168					
28	28	81	81	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	169				20	
28	28	163/2	163/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	170				20	
28	28	82	82	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	171				20	
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	172					
29	29	84	84	0.0	0	0	Dynamic	3/4	1	1	0				ff				
29	29	84	84	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	173		articAccentAbove			
29	29	169/2	169/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	174		articAccentAbove			
29	29	85	85	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	175		articAccentAbove			
29	29	85	85	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	176		articAccentBelow			
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	177		articAccentBelow			
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	178		articAccentAbove			
30	30	87	87	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	179		articAccentAbove			
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	180		articAccentAbove			
30	30	88	88	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	181		articAccentBelow			
30	30	88	88	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	182		articAccentBelow			
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	183		articAccentBelow			
30	30	89	89	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	184		articAccentAbove			
31	31	90	90	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	185		articAccentAbove			
31	31	91	91	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	186		articAccentAbove			
31	31	92	92	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	187		articAccentAbove			
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	188		articAccentBelow			
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	189		articAccentBelow			
31	31	92	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	190		articAccentAbove			
32	32	93	93	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	191		articAccentAbove			
32	32	95	95	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	192		articAccentBelow			
32	32	94	94	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	193		articAccentBelow			
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	194		articAccentBelow			
32	32	95	95	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	195		articAccentAbove			
33	33	96	96	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	196		articAccentAbove			
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	197		articAccentAbove			
33	33	97	97	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	198		articAccentAbove			
33	33	97	97	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	199		articAccentBelow			
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	200		articAccentBelow			
33	33	98	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	201		articAccentAbove			
34	34	99	99	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	202		articAccentAbove			
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	203		articAccentAbove			
34	34	100	100	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	204		articAccentBelow			
34	34	100	100	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	205		articAccentBelow			
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	206		articAccentBelow			
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	207		articAccentAbove			
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	208		articAccentAbove			
35	35	103	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	209		articAccentAbove			
35	35	104	104	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	210		articAccentBelow			
35	35	102	102	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	211		articAccentAbove			
35	35	103	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	212		articAccentBelow			
35	35	104	104	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	213		articAccentBelow			
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	214		articAccentBelow			
36	36	105	105	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	215		articAccentAbove			
36	36	107	107	0.0	1/2	1/2	Dynamic	3/4	1	1	0				p				
36	36	107	107	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	216					
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	217		articAccentBelow			
37	37	108	108	0.0	0	0	StaffText	3/4	1	1	0						"Meno mosso <font face=""ScoreText""/><font face=""FreeSerif""/> = <font face=""ScoreText""/>"		
37	37	108	108	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	218				21	
37	37	433/4	433/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	219				21	
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	220		articStaccatoBelow			
37	37	109	109	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	221				22	
37	37	437/4	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	222				22	
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	223		articStaccatoBelow			
37	37	110	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	224				23	
37	37	441/4	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	225				23	
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	226		articStaccatoAbove			
37	37	108	108	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	227		articStaccatoAbove			
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	228		articStaccatoAbove			
37	37	109	109	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	229		articStaccatoAbove			
37	37	219/2	219/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	230		articStaccatoAbove			
37	37	110	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	231		articStaccatoAbove			
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	232		articStaccatoAbove			
38	38	111	111	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	233				24	
38	38	445/4	445/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	234				24	
38	38	223/2	223/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	235				24	
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	236				24	
38	38	112	112	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	237				24	
38	38	449/4	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	238				24	
38	38	225/2	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	239				24	
38	38	451/4	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	240				24	
38	38	113	113	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	241				24	
38	38	453/4	453/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	242				24	
38	38	227/2	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	243				24	
38	38	455/4	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	244					
38	38	111	111	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	245		articStaccatoAbove			
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	246		articStaccatoAbove			
38	38	112	112	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	247		articStaccatoAbove			
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	248		articStaccatoAbove			
38	38	113	113	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	249		articStaccatoAbove			
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	250		articStaccatoAbove			
39	39	114	114	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	251				25	
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	252				25	
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	253		articStaccatoBelow			
39	39	115	115	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	254				26	
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	255				26	
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	256		articStaccatoBelow			
39	39	116	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	257				27	
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	258				27	
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	259		articStaccatoAbove			
39	39	114	114	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	260		articStaccatoAbove			
39	39	229/2	229/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	261		articStaccatoAbove			
