mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
19	19	55	55	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	259						0
19	19	111/2	111/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	260						0
19	19	113/2	113/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	261						0
19	19	54	54	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	262						
19	19	55	55	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	263						
19	19	111/2	111/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	264						
19	19	113/2	113/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	265						
20	20	57	57	0.0	0	0	Dynamic	6/8	1	1	0				p					
20	20	57	57	0.0	0	0	Spanner	6/8	1	1	0									
20	20	57	57	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	266						
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	267						
20	20	57	57	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	268				9		
20	20	58	58	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	269				9		
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4	1/4	1	270						
20	20	57	57	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	271						
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	272						
20	20	57	57	1.0	0	0	Chord	6/8	2	2	1/4	1/4	1	273				10		
20	20	58	58	0.5	1/4	1/4	Chord	6/8	2	2	1/8	1/8	1	274				10		
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4	1/4	1	275						
21	21	60	60	0.0	0	0	Dynamic	6/8	1	1	0				f					
21	21	60	60	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	276		articMarcatoAbove				
21	21	61	61	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	277		articStaccatoBelow				
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	278		articStaccatoBelow				
21	21	62	62	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	279		articStaccatoBelow				
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	280		articStaccatoBelow				
21	21	60	60	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	281		articMarcatoAbove				
21	21	61	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	282		articStaccatoAbove				
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	283		articStaccatoAbove				
21	21	62	62	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	284		articStaccatoAbove				
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	285		articStaccatoAbove				
22	22	63	63	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	286		articAccentBelow				
22	22	64	64	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	287		articStaccatoBelow				
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	288		articStaccatoAbove				
22	22	65	65	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	289		articStaccatoAbove				
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	290		articStaccatoAbove				
22	22	63	63	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	291		articAccentAbove				
22	22	64	64	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	292		articStaccatoAbove				
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	293		articStaccatoAbove				
22	22	65	65	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	294		articStaccatoAbove				
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	295		articStaccatoAbove				
23	23	66	66	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	296		articAccentAbove				
23	23	67	67	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	297		articStaccatoAbove				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	298		articStaccatoAbove				
23	23	68	68	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	299		articStaccatoAbove				
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	300		articStaccatoAbove				
23	23	66	66	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	301		articAccentAbove				
23	23	67	67	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	302		articStaccatoAbove				
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	303		articStaccatoAbove				
23	23	68	68	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	304		articStaccatoAbove				
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	305		articStaccatoAbove				
24	24	69	69	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	306		articAccentBelow				
24	24	70	70	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	307		articStaccatoBelow				
24	24	141/2	141/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	308		articStaccatoBelow				
24	24	71	71	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	309		articStaccatoBelow				
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	310		articStaccatoBelow				
24	24	69	69	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	311		articAccentAbove				
24	24	70	70	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	312		articStaccatoAbove				
24	24	141/2	141/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	313		articStaccatoBelow				
24	24	71	71	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	314		articStaccatoBelow				
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	315		articStaccatoBelow				
25	25	72	72	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	316		articAccentAbove				
25	25	73	73	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	317		articStaccatoAbove				
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	318		articStaccatoAbove				
25	25	74	74	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	319		articStaccatoAbove				
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	320		articStaccatoAbove				
25	25	72	72	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	321		articAccentBelow				
25	25	73	73	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	322		articStaccatoBelow				
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	323		articStaccatoBelow				
25	25	74	74	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	324		articStaccatoBelow				
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	325		articStaccatoBelow				
26	26	75	75	0.0	0	0	Spanner	6/8	1	1	0									1
26	26	75	75	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	326						1
26	26	76	76	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	327						1
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	328						1
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	329						1
26	26	75	75	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	330						
26	26	76	76	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	331						
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	332						
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	333						
27	27	78	78	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	334						1
27	27	79	79	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	335						1
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	336						1
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	337						1
27	27	78	78	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	338						
27	27	79	79	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	339						
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	340						
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	341						
28	28	81	81	0.0	0	0	Dynamic	6/8	1	1	0				p					
28	28	81	81	0.0	0	0	Spanner	6/8	1	1	0									
28	28	81	81	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	342						
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	343						
28	28	81	81	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	344				11		
28	28	82	82	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	345				11		
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4	1/4	1	346						
28	28	81	81	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	347						
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	348						
28	28	81	81	1.0	0	0	Chord	6/8	2	2	1/4	1/4	1	349				12		
28	28	82	82	0.5	1/4	1/4	Chord	6/8	2	2	1/8	1/8	1	350				12		
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	2	2	1/4	1/4	1	351						
29	29	84	84	0.0	0	0	Dynamic	6/8	1	1	0				p					
29	29	84	84	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	352		articStaccatoAbove				
29	29	85	85	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	353		articStaccatoAbove				
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	354		articStaccatoAbove				
29	29	86	86	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	355		articAccentAbove				
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	356		articStaccatoAbove				
29	29	84	84	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	357				13		
29	29	337/4	337/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	358				13		
29	29	169/2	169/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	359				13		
29	29	339/4	339/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	360				13		
29	29	85	85	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	361				13		
29	29	341/4	341/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	362				13		
29	29	171/2	171/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	363				13		
29	29	343/4	343/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	364				13		
29	29	86	86	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	365		articAccentBelow		13		
29	29	345/4	345/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	366				13		
29	29	173/2	173/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	367				13		
29	29	347/4	347/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	368						
30	30	87	87	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	369		articStaccatoAbove				
30	30	88	88	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	370		articStaccatoAbove				
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	371		articStaccatoAbove				
30	30	89	89	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	372		articAccentAbove				
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	373		articStaccatoAbove				
30	30	87	87	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	374				14		
30	30	349/4	349/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	375				14		
30	30	175/2	175/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	376				14		
30	30	351/4	351/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	377				14		
30	30	88	88	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	378				14		
30	30	353/4	353/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	379				14		
30	30	177/2	177/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	380				14		
30	30	355/4	355/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	381				14		
30	30	89	89	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	382		articAccentBelow		14		
30	30	357/4	357/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	383				14		
30	30	179/2	179/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	384				14		
30	30	359/4	359/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	385						
31	31	90	90	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	386		articStaccatoAbove				
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	387		articStaccatoAbove				
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	388		articStaccatoAbove				
31	31	92	92	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	389		articAccentAbove				
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	390		articStaccatoAbove				
31	31	90	90	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	391				15		
31	31	361/4	361/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	392				15		
31	31	181/2	181/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	393				15		
31	31	363/4	363/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	394				15		
31	31	91	91	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	395				15		
31	31	365/4	365/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	396				15		
31	31	183/2	183/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	397				15		
31	31	367/4	367/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	398				15		
31	31	92	92	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	399		articAccentAbove		15		
31	31	369/4	369/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	400				15		
31	31	185/2	185/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	401				15		
31	31	371/4	371/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	402						
32	32	93	93	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	403		articStaccatoAbove				
32	32	94	94	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	404		articStaccatoAbove				
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	405		articStaccatoAbove				
32	32	95	95	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	406		articAccentAbove				
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	407		articStaccatoAbove				
32	32	93	93	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	408				16		
32	32	373/4	373/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	409				16		
32	32	187/2	187/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	410				16		
32	32	375/4	375/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	411				16		
32	32	94	94	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	412				16		
32	32	377/4	377/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	413				16		
32	32	189/2	189/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	414				16		
32	32	379/4	379/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	415				16		
32	32	95	95	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	416		articAccentAbove		16		
32	32	381/4	381/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	417				16		
32	32	191/2	191/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	418				16		
32	32	383/4	383/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	419						
33	33	96	96	0.0	0	0	Spanner	6/8	1	1	0								0	
33	33	96	96	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	420		articStaccatoBelow			0	
33	33	97	97	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	421		articStaccatoBelow			0	
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	422		articStaccatoBelow			0	
33	33	98	98	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	423		articAccentBelow			0	
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	424		articStaccatoBelow			0	
33	33	96	96	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	425				17		
33	33	385/4	385/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	426				17		
33	33	193/2	193/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	427				17		
33	33	387/4	387/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	428				17		
33	33	97	97	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	429				17		
33	33	389/4	389/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	430				17		
33	33	195/2	195/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	431				17		
33	33	391/4	391/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	432				17		
33	33	98	98	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	433		articAccentAbove		17		
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	434				17		
33	33	197/2	197/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	435				17		
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	436						
34	34	99	99	0.0	0	0	Spanner	6/8	1	1	0									
34	34	99	99	0.0	0	0	Spanner	6/8	1	1	0								1	
34	34	99	99	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	437		articStaccatoBelow			1	
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	438		articAccentBelow			1	
34	34	100	100	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	439		articStaccatoBelow			1	
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	440		articStaccatoBelow			1	
34	34	101	101	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	441		articAccentBelow			1	
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	442		articStaccatoBelow			1	
34	34	99	99	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	443				18		
34	34	397/4	397/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	444				18		
34	34	199/2	199/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	445		articAccentAbove		18		
34	34	399/4	399/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	446				18		
34	34	100	100	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	447				18		
34	34	401/4	401/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	448				18		
34	34	201/2	201/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	449				18		
34	34	403/4	403/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	450				18		
34	34	101	101	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	451		articAccentAbove		18		
34	34	405/4	405/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	452				18		
34	34	203/2	203/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	453				18		
34	34	407/4	407/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	454						
35	35	102	102	0.0	0	0	Dynamic	6/8	1	1	0				f					
35	35	102	102	0.0	0	0	Spanner	6/8	1	1	0									
35	35	102	102	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	455		articStaccatoBelow				
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	456		articAccentBelow				
35	35	103	103	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	457		articStaccatoBelow				
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	458		articStaccatoBelow				
35	35	102	102	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	459				19		
35	35	409/4	409/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	460				19		
35	35	205/2	205/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	461				19		
35	35	411/4	411/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	462				19		
35	35	103	103	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	463				19		
35	35	413/4	413/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	464						
35	35	207/2	207/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	465				20		
35	35	415/4	415/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	466				20		
35	35	104	104	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	467				20		
35	35	417/4	417/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	468				20		
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	469						
35	35	102	102	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	470						
36	36	105	105	0.0	0	0	Spanner	6/8	1	1	0									2
36	36	105	105	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	471		articStaccatoAbove				2
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	472		articAccentAbove				2
36	36	106	106	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	473		articStaccatoAbove				2
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	474		articStaccatoAbove				2
36	36	105	105	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	475				21		
36	36	421/4	421/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	476				21		
36	36	211/2	211/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	477				21		
36	36	423/4	423/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	478				21		
36	36	106	106	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	479				21		
36	36	425/4	425/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	480						
36	36	213/2	213/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	481				22		
36	36	427/4	427/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	482				22		
36	36	107	107	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	483				22		
36	36	429/4	429/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	484				22		
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	485						
36	36	105	105	1.5	0	0	Chord	6/8	2	2	3/8	1/4	3/2	486						
37	37	108	108	0.0	0	0	Dynamic	6/8	1	1	0				p					
37	37	108	108	0.0	0	0	Spanner	6/8	1	1	0									
37	37	108	108	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	487				23		
37	37	433/4	433/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	488				23		
37	37	217/2	217/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	489				23		
37	37	435/4	435/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	490				23		
37	37	109	109	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	491						
37	37	219/2	219/2	0.0	3/8	3/8	Spanner	6/8	2	1	0									3
37	37	219/2	219/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	492				24		3
37	37	439/4	439/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	493				24		3
37	37	110	110	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	494				24		3
37	37	441/4	441/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	495				24		3
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	496						3
38	38	111	111	0.0	0	0	Dynamic	6/8	1	1	0				pp					
38	38	111	111	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	497				25		
38	38	445/4	445/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	498				25		
38	38	223/2	223/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	499				25		
38	38	447/4	447/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	500				25		
38	38	112	112	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	501						
38	38	111	111	0.0	0	0	Spanner	6/8	2	1	0									
