mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	4	6/8	1/8	5/8	2	firstMeasure				1	2
2	1	4	6/8	3/4	0	2						3
3	2	4	6/8	3/4	0	2						4
4	3	4	6/8	3/4	0	2						5
5	4	4	6/8	3/4	0	2						6
6	5	4	6/8	3/4	0	2						7
7	6	-5	6/8	3/4	0	2						8
8	7	-5	6/8	3/4	0	2						9
9	8	-5	6/8	3/4	0	2						10
10	9	-5	6/8	3/4	0	2						11
11	10	-5	6/8	3/4	0	2						12
12	11	-5	6/8	3/4	0	2						13
13	12	-5	6/8	3/4	0	2						14
14	13	-5	6/8	3/4	0	2						15
15	14	-5	6/8	3/4	0	2						16
16	15	-5	6/8	3/4	0	2						17
17	16	-5	6/8	3/4	0	3						18
18	17	-5	6/8	3/4	0	2						19
19	18	-5	6/8	3/4	0	2						20
20	19	-5	6/8	3/4	0	2						21
21	20	-5	6/8	3/4	0	2						22
22	21	-5	6/8	3/4	0	2						23
23	22	-5	6/8	3/4	0	3						24
24	23	-5	6/8	3/4	0	2						25
25	24	-5	6/8	3/4	0	2						26
26	25	-5	6/8	3/4	0	2						27
27	26	-5	6/8	3/4	0	2						28
28	27	-5	6/8	3/4	0	2						29
29	28	-5	6/8	3/4	0	2						30
30	29	-5	6/8	3/4	0	2						31
31	30	-5	6/8	3/4	0	2						32
32	31	-5	6/8	3/4	0	2						33
33	32	-5	6/8	3/4	0	2						34
34	33	-5	6/8	3/4	0	2						35
35	34	-5	6/8	3/4	0	2						36
36	35	-5	6/8	3/4	0	2						37
37	36	-5	6/8	3/4	0	2						38
38	37	-5	6/8	3/4	0	2						39
39	38	-5	6/8	3/4	0	2						40
40	39	-5	6/8	3/4	0	2						41
41	40	-5	6/8	3/4	0	3						42
42	41	-5	6/8	3/4	0	2						43
43	42	-5	6/8	3/4	0	2						44
44	43	-5	6/8	3/4	0	2						45
45	44	-5	6/8	3/4	0	2						46
46	45	-5	6/8	3/4	0	2						47
47	46	-5	6/8	3/4	0	2						48
48	47	-5	6/8	3/4	0	2						49
49	48	4	6/8	3/4	0	2						50
50	49	4	6/8	3/4	0	2						51
51	50	4	6/8	3/4	0	2						52
52	51	4	6/8	3/4	0	2						53
53	52	4	6/8	3/4	0	2	lastMeasure		end			
